transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount,approval_status,procurement_method,approver_id,approval_date,purchase_order_number,contract_reference
8608,2022-02-12,2,13,49,6,377,771.1,Approved,Ausschreibung,451,2022-02-15,PO-716394,VTR-2024-5380
8609,2024-03-10,2,38,4,13,572,915.69,Approved,Direktvergabe,120,2024-03-13,PO-905745,VTR-2023-8167
8610,2023-04-20,2,22,53,2,890,1091.83,Approved,Direktvergabe,242,2023-04-22,PO-883510,VTR-2020-1195
8611,2022-01-07,1,36,24,25,434,1046.03,Approved,Direktvergabe,304,2022-01-08,PO-756402,VTR-2024-7161
8612,2024-06-29,3,38,91,15,298,433.65,Approved,Ausschreibung,367,2024-07-03,,VTR-2025-2623
8613,2023-03-13,3,29,1,12,842,1566.93,Approved,Ausschreibung,448,2023-03-15,,
8614,2023-06-25,3,14,14,4,449,1521.6,Approved,Direktvergabe,13,2023-06-30,PO-833587,VTR-2023-1349
8615,2024-03-08,2,34,13,14,907,426.97,Approved,Ausschreibung,23,2024-03-11,PO-598121,
8616,2022-03-11,3,39,28,21,587,1967.28,Pending,Direktvergabe,,,PO-367344,
8617,2024-08-06,3,28,48,1,937,128.06,Approved,Direktvergabe,270,2024-08-10,PO-155715,
8618,2022-07-22,2,23,11,3,349,627.15,Rejected,Ausschreibung,156,2022-07-29,PO-665107,
8619,2024-11-29,1,22,24,5,843,1808.19,Rejected,Direktvergabe,53,2024-11-30,PO-155860,VTR-2021-8293
8620,2024-04-08,3,32,59,14,871,956.47,Approved,Direktvergabe,495,2024-04-11,PO-231307,VTR-2021-3397
8621,2025-02-21,1,34,74,14,967,1362.76,Approved,Ausschreibung,57,2025-02-24,PO-230298,
8622,2024-02-14,2,39,44,24,709,612.43,Approved,Direktvergabe,46,2024-02-17,,
8623,2024-02-03,1,33,23,10,610,3421.54,Approved,Vertrag,178,2024-02-08,,VTR-2023-5199
8624,2024-03-05,3,27,3,23,715,1590.63,Pending,Direktvergabe,,,,VTR-2022-9222
8625,2023-05-02,2,37,54,22,480,599.33,Approved,Vertrag,249,2023-05-04,,
8626,2022-10-07,1,12,3,12,127,4983.97,Approved,Direktvergabe,351,2022-10-13,PO-597028,VTR-2024-3600
8627,2025-05-09,2,32,53,4,110,617.27,Approved,Ausschreibung,307,2025-05-13,PO-969708,VTR-2024-6155
8628,2024-11-15,2,11,91,15,686,531.88,Approved,Direktvergabe,205,2024-11-19,PO-623151,VTR-2020-9947
8629,2022-07-30,2,23,8,10,977,1783.58,Approved,Vertrag,245,2022-08-05,PO-469212,
8630,2022-11-10,2,33,77,8,490,1095.52,Approved,Ausschreibung,231,2022-11-16,PO-695773,
8631,2024-12-20,3,20,42,15,274,110.49,Approved,Vertrag,288,2024-12-25,,VTR-2023-8973
8632,2023-05-25,1,20,43,1,686,4540.29,Approved,Vertrag,307,2023-05-28,PO-492056,VTR-2024-8289
8633,2022-12-04,2,22,22,17,332,1981.31,Approved,Ausschreibung,3,2022-12-08,,
8634,2022-01-05,1,30,17,11,79,266.05,Approved,Ausschreibung,249,2022-01-06,,VTR-2025-2921
8635,2022-11-09,2,20,33,16,291,1668.22,Approved,Ausschreibung,134,2022-11-16,PO-812753,VTR-2024-5777
8636,2023-07-16,2,32,40,7,996,863.26,Approved,Ausschreibung,319,2023-07-20,PO-747078,VTR-2020-1655
8637,2024-03-31,1,17,56,9,459,1644.84,Approved,Vertrag,120,2024-04-04,,VTR-2023-3791
8638,2022-05-30,1,34,86,27,526,3269.33,Approved,Direktvergabe,321,2022-06-01,PO-731413,VTR-2022-9613
8639,2023-03-27,3,13,61,4,786,1368.44,Approved,Vertrag,339,2023-04-03,,VTR-2024-6560
8640,2024-10-24,2,11,23,5,950,412.7,Pending,Vertrag,,,,
8641,2024-12-09,3,21,14,3,885,1663.62,Pending,Vertrag,,,PO-221618,VTR-2021-3840
8642,2024-10-23,3,39,97,6,495,1177.08,Approved,Ausschreibung,394,2024-10-26,PO-370619,VTR-2020-7229
8643,2024-05-21,1,17,6,27,353,2627.71,Approved,Direktvergabe,414,2024-05-23,PO-255682,
8644,2022-09-24,2,26,47,16,695,180.34,Approved,Ausschreibung,38,2022-09-25,,
8645,2022-07-28,2,33,22,1,490,1811.12,Approved,Ausschreibung,405,2022-08-02,,VTR-2023-7303
8646,2022-05-30,2,25,56,5,883,997.69,Approved,Direktvergabe,149,2022-06-06,PO-439051,
8647,2025-01-10,2,20,92,6,105,389.95,Approved,Vertrag,479,2025-01-17,PO-681940,VTR-2023-2531
8648,2024-03-12,1,19,14,16,127,2222.98,Approved,Direktvergabe,272,2024-03-16,,
8649,2023-04-01,3,13,51,6,115,200.02,Approved,Vertrag,68,2023-04-02,PO-403128,VTR-2021-8839
8650,2022-04-30,3,28,2,14,702,815.57,Approved,Vertrag,29,2022-05-07,PO-684714,VTR-2020-2445
8651,2025-05-30,2,10,20,10,745,1192.55,Approved,Direktvergabe,276,2025-06-01,PO-336213,VTR-2025-5725
8652,2023-02-21,2,27,82,5,106,169.43,Rejected,Vertrag,335,2023-02-23,PO-739868,VTR-2023-3501
8653,2022-01-29,2,11,42,6,500,1642.11,Pending,Vertrag,,,PO-149062,
8654,2022-06-13,2,36,59,25,223,1932.78,Approved,Vertrag,22,2022-06-20,,VTR-2024-7179
8655,2022-04-11,1,14,30,15,709,2680.57,Rejected,Direktvergabe,329,2022-04-18,,
8656,2025-04-23,2,30,96,15,310,1381.48,Approved,Vertrag,468,2025-04-30,PO-214650,
8657,2022-06-28,1,21,9,19,359,2022.28,Approved,Vertrag,229,2022-07-02,PO-124288,VTR-2025-1744
8658,2022-02-19,2,20,59,26,511,955.11,Approved,Vertrag,37,2022-02-21,,VTR-2024-3250
8659,2025-06-25,2,31,82,5,42,1110.19,Approved,Vertrag,406,2025-06-27,PO-408884,
8660,2024-12-26,3,14,34,15,292,224.83,Approved,Vertrag,378,2025-01-02,PO-425477,
8661,2025-04-05,3,16,79,7,760,983.18,Approved,Direktvergabe,491,2025-04-09,PO-201329,VTR-2023-6383
8662,2022-06-11,1,27,80,15,481,2588.15,Approved,Vertrag,473,2022-06-17,PO-210059,VTR-2021-7673
8663,2025-03-05,1,31,11,3,568,3913.24,Approved,Ausschreibung,4,2025-03-11,PO-723835,VTR-2023-6055
8664,2023-01-20,2,19,94,24,192,1225.11,Approved,Direktvergabe,298,2023-01-24,PO-292793,VTR-2024-1348
8665,2025-01-20,1,37,26,20,727,3983.45,Approved,Ausschreibung,313,2025-01-26,,
8666,2024-09-24,3,25,19,15,737,764.98,Approved,Ausschreibung,386,2024-09-27,PO-804995,VTR-2025-4130
8667,2022-02-11,1,24,78,12,59,412.29,Approved,Vertrag,97,2022-02-17,,VTR-2021-3505
8668,2022-10-31,3,36,3,2,88,1260.35,Approved,Vertrag,79,2022-11-06,,
8669,2025-05-19,3,17,64,16,36,179.24,Approved,Direktvergabe,41,2025-05-26,,VTR-2021-5047
8670,2025-03-06,1,10,45,25,242,3138.42,Pending,Vertrag,,,PO-180510,VTR-2021-5864
8671,2023-03-19,2,32,99,18,78,1067.31,Approved,Vertrag,479,2023-03-21,,
8672,2023-11-09,1,21,1,14,465,789.13,Approved,Ausschreibung,255,2023-11-11,PO-541484,VTR-2020-9560
8673,2024-06-23,3,12,74,18,496,1667.46,Approved,Direktvergabe,167,2024-06-25,PO-939841,
8674,2022-10-05,2,13,31,2,111,882.26,Approved,Ausschreibung,230,2022-10-12,PO-134807,VTR-2021-1731
8675,2023-10-21,1,28,30,13,40,2562.89,Approved,Direktvergabe,220,2023-10-24,,VTR-2024-6110
8676,2023-07-20,2,32,68,22,702,225.69,Approved,Direktvergabe,258,2023-07-23,,
8677,2024-11-18,2,23,51,15,685,1481.94,Approved,Direktvergabe,396,2024-11-23,,VTR-2023-2703
8678,2024-02-05,1,24,19,16,451,1541.57,Approved,Ausschreibung,39,2024-02-07,,VTR-2025-1098
8679,2025-02-03,2,38,77,4,997,1958.34,Approved,Vertrag,397,2025-02-08,,VTR-2024-6984
8680,2024-01-19,1,40,41,15,485,2664.92,Approved,Vertrag,493,2024-01-21,PO-304513,
8681,2023-11-02,2,11,74,5,418,354.1,Approved,Vertrag,230,2023-11-05,,VTR-2022-8243
8682,2024-08-13,3,26,61,5,823,953.88,Approved,Direktvergabe,237,2024-08-14,PO-449419,
8683,2022-12-12,3,37,9,9,382,809.04,Approved,Vertrag,342,2022-12-19,,
8684,2024-07-03,1,26,94,22,250,2922.81,Approved,Vertrag,43,2024-07-08,,VTR-2024-3676
8685,2024-03-25,2,27,86,26,94,1838.44,Approved,Ausschreibung,100,2024-03-27,PO-201160,VTR-2025-4038
8686,2023-02-22,1,26,97,17,425,1627.47,Approved,Vertrag,450,2023-02-26,PO-679293,VTR-2023-4634
8687,2023-11-03,2,26,82,6,845,1779.01,Approved,Vertrag,278,2023-11-10,PO-701057,VTR-2025-2395
8688,2022-05-14,1,32,18,11,171,817.07,Approved,Vertrag,52,2022-05-16,PO-920470,VTR-2024-3349
8689,2024-12-30,3,31,22,14,797,1724.48,Approved,Ausschreibung,417,2025-01-06,PO-717503,
8690,2023-11-15,2,17,86,14,284,1867.97,Approved,Vertrag,446,2023-11-21,PO-954983,
8691,2023-09-13,2,22,73,21,908,961.18,Pending,Vertrag,,,,VTR-2024-1046
8692,2025-01-01,2,12,49,11,405,482.04,Rejected,Direktvergabe,21,2025-01-07,PO-238685,
8693,2022-08-28,2,11,8,18,390,1256.37,Approved,Ausschreibung,80,2022-08-30,PO-663537,
8694,2023-10-20,1,37,68,3,332,1193.79,Approved,Ausschreibung,222,2023-10-27,PO-768307,VTR-2024-6083
8695,2022-06-26,2,38,90,14,850,1995.02,Approved,Ausschreibung,221,2022-06-28,PO-220168,
8696,2025-04-03,2,34,42,24,683,1661.47,Approved,Vertrag,311,2025-04-06,PO-673940,VTR-2020-6085
8697,2024-12-23,1,23,100,13,576,2270.45,Approved,Vertrag,308,2024-12-27,PO-748255,VTR-2021-2793
8698,2024-01-19,2,24,19,13,432,1181.87,Approved,Direktvergabe,60,2024-01-22,,
8699,2025-01-12,3,36,15,3,930,1458.39,Approved,Vertrag,428,2025-01-17,,VTR-2023-1974
8700,2022-05-06,2,32,83,12,285,1237.44,Approved,Vertrag,51,2022-05-10,PO-164046,VTR-2021-7248
8701,2023-03-15,1,33,67,1,33,4508.67,Pending,Vertrag,,,PO-954269,
8702,2025-01-16,1,23,82,16,600,3847.59,Pending,Direktvergabe,,,PO-338042,VTR-2021-6269
8703,2023-04-11,1,16,69,4,994,84.62,Approved,Ausschreibung,168,2023-04-14,PO-939151,
8704,2023-08-19,3,14,35,15,802,122.07,Approved,Direktvergabe,495,2023-08-22,PO-293250,
8705,2023-06-19,1,34,12,3,914,4442.62,Approved,Vertrag,94,2023-06-21,PO-295768,VTR-2021-6102
8706,2023-11-05,2,31,87,9,559,1676.27,Approved,Direktvergabe,408,2023-11-08,PO-838606,VTR-2021-2526
8707,2023-11-03,1,12,9,3,871,4015.01,Approved,Ausschreibung,344,2023-11-07,PO-456434,VTR-2021-4702
8708,2024-07-12,1,10,79,9,949,4226.69,Approved,Ausschreibung,151,2024-07-17,PO-815162,
8709,2023-03-06,1,14,54,19,217,4688.53,Approved,Vertrag,278,2023-03-13,PO-807710,VTR-2022-2170
8710,2023-03-08,2,18,2,16,217,642.13,Pending,Vertrag,,,,
8711,2022-02-22,1,24,66,21,645,1447.29,Approved,Direktvergabe,301,2022-02-27,PO-963199,
8712,2022-03-10,3,40,100,16,732,1445.06,Rejected,Vertrag,499,2022-03-17,PO-638594,
8713,2023-10-17,3,31,74,13,662,247.49,Approved,Ausschreibung,240,2023-10-22,PO-668846,VTR-2023-6955
8714,2024-01-04,1,30,51,6,1000,3900.36,Approved,Direktvergabe,303,2024-01-11,PO-626571,VTR-2020-4228
8715,2024-07-17,1,19,80,14,322,4769.47,Approved,Vertrag,2,2024-07-21,PO-596068,VTR-2020-3366
8716,2024-12-23,1,40,62,22,398,859.75,Approved,Ausschreibung,372,2024-12-24,PO-729258,
8717,2024-03-02,1,38,49,12,877,319.01,Approved,Ausschreibung,427,2024-03-03,PO-995474,
8718,2024-12-14,1,26,3,3,75,4684.72,Approved,Ausschreibung,414,2024-12-15,PO-891355,VTR-2020-8675
8719,2022-12-01,2,28,31,22,32,840.72,Approved,Vertrag,231,2022-12-03,PO-874778,VTR-2023-9341
8720,2023-10-03,2,10,97,1,898,1737.19,Approved,Vertrag,320,2023-10-09,PO-745305,
8721,2023-05-10,1,32,49,16,524,1711.35,Approved,Ausschreibung,19,2023-05-13,PO-735318,VTR-2025-2173
8722,2024-05-11,2,38,31,21,427,711.66,Approved,Direktvergabe,377,2024-05-16,,VTR-2022-4222
8723,2023-03-09,1,13,37,19,732,523.74,Approved,Vertrag,37,2023-03-10,,
8724,2024-11-18,2,12,40,11,152,1873.81,Approved,Ausschreibung,349,2024-11-20,PO-438745,
8725,2024-08-30,2,38,2,1,431,921.18,Approved,Direktvergabe,375,2024-09-04,PO-214473,
8726,2023-10-16,1,30,55,22,96,851.47,Approved,Vertrag,52,2023-10-21,,
8727,2022-12-26,2,23,82,5,828,252.99,Pending,Ausschreibung,,,PO-280879,
8728,2024-08-01,2,30,44,8,995,1159.06,Approved,Ausschreibung,98,2024-08-03,PO-552164,VTR-2022-9031
8729,2025-02-02,2,11,57,11,43,694.59,Approved,Ausschreibung,111,2025-02-04,PO-353039,
8730,2024-12-14,2,10,71,6,432,207.27,Approved,Ausschreibung,472,2024-12-15,PO-967123,VTR-2021-9456
8731,2024-07-29,2,20,46,12,454,628.88,Approved,Vertrag,224,2024-08-03,PO-158885,VTR-2025-2526
8732,2023-10-14,2,32,19,15,489,633.42,Approved,Vertrag,157,2023-10-20,PO-965707,VTR-2024-8075
8733,2022-06-23,2,14,67,11,500,739.1,Approved,Ausschreibung,428,2022-06-27,PO-119404,VTR-2020-8787
8734,2022-11-22,2,21,1,6,767,1668.47,Approved,Direktvergabe,272,2022-11-24,PO-519469,VTR-2022-3174
8735,2023-06-04,1,34,63,1,26,3330.23,Approved,Vertrag,393,2023-06-08,PO-269864,
8736,2023-01-06,1,18,4,4,18,577.7,Approved,Direktvergabe,413,2023-01-08,PO-676535,VTR-2023-7061
8737,2022-10-30,1,16,52,21,162,2550.63,Approved,Direktvergabe,26,2022-11-02,PO-569073,VTR-2022-2235
8738,2023-03-01,2,38,27,6,626,468.93,Approved,Vertrag,188,2023-03-05,,VTR-2024-5156
8739,2023-07-21,1,14,86,17,865,1900.8,Approved,Direktvergabe,405,2023-07-28,PO-952756,VTR-2022-6648
8740,2024-12-21,3,26,24,25,14,896.69,Approved,Direktvergabe,17,2024-12-25,,VTR-2021-9884
8741,2024-01-31,2,40,47,10,788,777.25,Rejected,Vertrag,74,2024-02-07,PO-483609,
8742,2023-04-06,1,36,37,3,253,129.56,Approved,Vertrag,188,2023-04-08,PO-564512,VTR-2024-3718
8743,2024-09-27,2,27,82,18,257,710.83,Approved,Direktvergabe,240,2024-10-02,PO-518977,
8744,2024-02-07,1,26,9,7,30,4553.31,Pending,Ausschreibung,,,PO-932235,
8745,2024-10-17,1,37,99,6,723,2605.2,Approved,Ausschreibung,182,2024-10-20,PO-994606,VTR-2025-2127
8746,2025-04-06,1,15,56,16,862,2425.32,Pending,Ausschreibung,,,PO-547598,
8747,2023-04-15,1,27,9,16,330,1683.7,Pending,Vertrag,,,PO-853774,VTR-2025-5097
8748,2023-03-01,2,37,3,6,686,16.62,Approved,Ausschreibung,252,2023-03-04,PO-512029,
8749,2023-10-14,2,39,48,21,61,222.43,Approved,Ausschreibung,311,2023-10-19,,VTR-2023-2210
8750,2024-12-31,1,33,29,19,970,2456.75,Approved,Ausschreibung,254,2025-01-04,PO-452215,VTR-2020-4288
8751,2023-10-10,2,31,67,21,13,1196.0,Approved,Ausschreibung,354,2023-10-11,,
8752,2024-06-27,1,29,63,26,760,1467.68,Pending,Ausschreibung,,,,VTR-2022-2468
8753,2024-04-27,1,24,80,11,599,1860.51,Rejected,Vertrag,329,2024-04-30,PO-495102,VTR-2022-5624
8754,2023-07-24,3,21,68,26,397,567.23,Approved,Direktvergabe,319,2023-07-30,,VTR-2023-3414
8755,2024-09-17,3,26,94,13,344,446.07,Approved,Direktvergabe,461,2024-09-21,PO-282201,VTR-2021-3519
8756,2023-01-18,2,23,33,13,766,481.46,Approved,Ausschreibung,49,2023-01-23,PO-521502,
8757,2024-09-06,1,35,29,14,978,4894.26,Approved,Vertrag,201,2024-09-07,,VTR-2025-1889
8758,2023-07-31,2,12,21,2,72,1132.38,Approved,Direktvergabe,271,2023-08-01,PO-210365,
8759,2023-09-26,3,36,30,4,119,1408.32,Approved,Ausschreibung,288,2023-09-29,,
8760,2023-09-22,1,26,96,27,787,4887.33,Approved,Ausschreibung,277,2023-09-23,,VTR-2022-3796
8761,2023-04-20,1,13,5,22,848,2415.46,Approved,Vertrag,41,2023-04-21,,VTR-2024-5412
8762,2025-01-20,2,13,74,22,586,1772.62,Approved,Direktvergabe,30,2025-01-21,PO-754897,VTR-2024-7026
8763,2023-04-18,1,27,9,13,756,2372.34,Pending,Direktvergabe,,,PO-735170,VTR-2024-9586
8764,2025-01-27,1,37,50,5,63,4123.01,Approved,Ausschreibung,249,2025-02-03,PO-684188,
8765,2022-05-30,3,10,51,15,512,1562.27,Pending,Vertrag,,,PO-307134,
8766,2022-10-04,2,28,92,18,349,1292.45,Approved,Direktvergabe,112,2022-10-09,,
8767,2023-07-25,3,18,57,17,464,1251.44,Approved,Vertrag,374,2023-08-01,PO-789151,VTR-2022-3371
8768,2024-12-22,3,31,11,7,733,1223.33,Approved,Vertrag,10,2024-12-26,PO-211655,
8769,2024-07-28,2,33,67,1,971,1250.06,Approved,Ausschreibung,223,2024-08-01,PO-504447,VTR-2025-1824
8770,2024-11-02,2,32,53,23,336,1359.26,Approved,Ausschreibung,481,2024-11-08,PO-847981,
8771,2022-11-13,3,30,79,10,157,1353.66,Approved,Vertrag,418,2022-11-15,PO-285912,VTR-2020-4128
8772,2024-01-31,3,36,50,11,868,1224.54,Approved,Ausschreibung,238,2024-02-07,PO-448261,
8773,2024-02-25,2,33,65,8,271,727.92,Approved,Vertrag,302,2024-03-03,,VTR-2022-4070
8774,2022-01-22,1,27,37,12,341,2727.36,Approved,Vertrag,244,2022-01-27,PO-717824,VTR-2025-3077
8775,2022-03-21,1,14,56,18,488,4333.44,Approved,Ausschreibung,149,2022-03-22,PO-250792,VTR-2020-8756
8776,2022-12-30,2,25,54,3,836,829.36,Pending,Ausschreibung,,,PO-743569,
8777,2023-02-27,1,40,67,5,70,4442.55,Approved,Vertrag,72,2023-03-06,PO-394437,VTR-2025-4657
8778,2023-04-10,2,14,69,23,610,593.97,Approved,Vertrag,466,2023-04-15,PO-434210,VTR-2025-2853
8779,2025-06-08,1,17,46,5,405,3022.5,Approved,Ausschreibung,201,2025-06-12,PO-201325,
8780,2023-11-30,2,13,33,26,704,910.15,Approved,Ausschreibung,281,2023-12-03,PO-903621,
8781,2023-02-01,2,26,95,8,893,1692.2,Approved,Vertrag,294,2023-02-04,PO-972530,VTR-2024-6131
8782,2024-05-27,2,21,84,13,213,456.84,Approved,Direktvergabe,482,2024-05-28,,VTR-2022-7263
8783,2023-06-15,2,10,81,3,403,1691.27,Pending,Direktvergabe,,,PO-490825,VTR-2020-9050
8784,2025-02-17,2,27,63,15,551,1229.05,Approved,Ausschreibung,499,2025-02-22,PO-439430,VTR-2024-6531
8785,2025-03-22,1,39,37,24,858,2763.73,Approved,Direktvergabe,103,2025-03-24,PO-385451,
8786,2024-12-14,2,12,25,20,760,1924.43,Approved,Ausschreibung,197,2024-12-17,PO-469070,
8787,2022-05-15,2,31,67,3,523,502.81,Approved,Ausschreibung,116,2022-05-17,PO-550468,VTR-2021-4860
8788,2023-06-29,3,26,9,12,671,1940.32,Approved,Direktvergabe,487,2023-07-04,,
8789,2022-09-09,2,22,18,20,397,75.45,Approved,Vertrag,109,2022-09-15,PO-123285,VTR-2023-8725
8790,2023-12-21,2,16,56,10,197,1286.61,Approved,Direktvergabe,226,2023-12-28,,
8791,2024-10-02,1,35,22,27,864,4767.13,Approved,Vertrag,186,2024-10-05,,VTR-2022-5869
8792,2024-04-20,2,33,47,1,860,134.76,Approved,Direktvergabe,72,2024-04-26,PO-894095,VTR-2021-9832
8793,2023-09-16,3,20,92,13,618,1095.3,Approved,Vertrag,385,2023-09-21,,
8794,2022-07-16,2,19,85,25,634,74.64,Approved,Ausschreibung,36,2022-07-20,PO-502573,
8795,2023-04-10,1,20,68,10,817,4333.74,Approved,Vertrag,329,2023-04-11,,VTR-2022-7670
8796,2022-10-09,3,36,20,8,523,1790.2,Approved,Vertrag,422,2022-10-10,,VTR-2022-2827
8797,2025-02-24,1,34,41,15,360,4185.62,Approved,Vertrag,422,2025-03-02,PO-916071,VTR-2022-5998
8798,2025-04-01,1,18,23,9,452,2770.88,Approved,Direktvergabe,434,2025-04-04,PO-698947,VTR-2020-7179
8799,2024-09-17,2,14,47,21,767,437.02,Rejected,Ausschreibung,307,2024-09-22,PO-882939,VTR-2020-6503
8800,2023-07-04,2,33,79,10,521,963.57,Pending,Vertrag,,,,VTR-2024-5494
8801,2022-12-03,1,29,80,6,675,2742.68,Pending,Vertrag,,,PO-479367,VTR-2024-3725
8802,2024-07-25,2,34,91,2,944,894.04,Approved,Direktvergabe,391,2024-07-28,,
8803,2022-01-27,2,22,96,22,624,698.89,Approved,Vertrag,270,2022-01-29,,VTR-2024-1089
8804,2023-01-20,2,28,80,19,19,1392.74,Rejected,Vertrag,470,2023-01-21,PO-283799,VTR-2023-7605
8805,2024-09-25,1,12,66,18,923,2999.65,Pending,Vertrag,,,PO-189223,
8806,2025-03-08,2,36,46,15,764,477.5,Approved,Vertrag,105,2025-03-14,PO-702379,
8807,2025-06-11,1,16,1,17,723,1276.69,Approved,Vertrag,264,2025-06-15,PO-444472,VTR-2022-4675
8808,2023-09-19,1,25,40,12,43,3518.13,Approved,Vertrag,468,2023-09-24,PO-460226,
8809,2024-05-17,1,17,95,17,788,4820.51,Approved,Vertrag,75,2024-05-19,PO-516900,VTR-2025-8936
8810,2023-05-22,2,12,4,17,160,959.77,Approved,Direktvergabe,393,2023-05-26,PO-966824,VTR-2021-1067
8811,2022-09-09,1,22,89,18,258,1136.28,Approved,Ausschreibung,286,2022-09-16,,
8812,2022-03-22,1,31,29,15,137,1859.83,Approved,Direktvergabe,422,2022-03-28,PO-304978,VTR-2022-6737
8813,2022-12-28,2,20,29,1,804,66.0,Approved,Vertrag,364,2023-01-02,PO-455700,
8814,2023-04-15,1,19,20,4,36,4666.71,Rejected,Ausschreibung,338,2023-04-16,PO-284302,
8815,2022-05-25,2,10,55,1,737,1249.4,Pending,Vertrag,,,PO-561301,VTR-2024-9861
8816,2024-03-11,2,14,3,27,407,342.39,Approved,Vertrag,368,2024-03-15,,VTR-2024-5081
8817,2022-12-19,1,13,34,11,802,3849.76,Pending,Direktvergabe,,,PO-723183,VTR-2025-5045
8818,2023-09-26,1,37,72,10,643,2814.46,Approved,Vertrag,36,2023-09-30,PO-698263,
8819,2025-03-31,1,14,93,2,512,2386.36,Approved,Direktvergabe,17,2025-04-06,,VTR-2020-3441
8820,2024-11-11,3,26,91,14,603,463.45,Approved,Ausschreibung,64,2024-11-17,PO-538348,VTR-2025-7986
8821,2022-03-13,1,10,4,7,69,1972.71,Pending,Ausschreibung,,,PO-702265,VTR-2025-2127
8822,2022-12-28,3,38,61,6,163,348.36,Approved,Direktvergabe,228,2022-12-30,PO-652086,
8823,2023-04-11,1,20,8,27,82,1004.23,Approved,Direktvergabe,41,2023-04-17,PO-998688,VTR-2023-7491
8824,2023-12-11,2,33,44,27,973,851.2,Approved,Ausschreibung,126,2023-12-18,,VTR-2021-3996
8825,2024-10-05,1,15,19,19,688,4595.3,Pending,Direktvergabe,,,PO-106467,
8826,2023-03-27,2,32,12,19,893,1809.47,Approved,Direktvergabe,440,2023-03-31,PO-820951,
8827,2024-03-05,2,33,42,22,729,1757.07,Approved,Direktvergabe,405,2024-03-10,PO-933117,VTR-2023-9130
8828,2023-03-06,2,35,5,24,254,696.06,Pending,Direktvergabe,,,PO-757593,VTR-2024-3451
8829,2024-11-26,2,22,44,8,190,494.13,Approved,Ausschreibung,358,2024-11-28,PO-280088,VTR-2025-9956
8830,2025-03-24,2,11,12,2,354,1638.3,Approved,Ausschreibung,262,2025-03-27,,VTR-2020-1248
8831,2024-10-19,3,26,22,21,341,1499.49,Approved,Direktvergabe,445,2024-10-22,PO-191778,
8832,2025-05-07,1,12,52,26,963,4907.17,Approved,Direktvergabe,48,2025-05-09,PO-232764,
8833,2023-06-25,2,40,1,22,65,1361.13,Approved,Vertrag,259,2023-07-02,PO-855015,
8834,2023-12-14,1,21,59,25,265,4485.68,Rejected,Direktvergabe,42,2023-12-21,PO-692263,
8835,2025-05-22,1,37,81,6,728,4360.04,Approved,Vertrag,393,2025-05-28,PO-820272,VTR-2025-2113
8836,2022-10-01,2,26,60,6,645,777.15,Approved,Direktvergabe,202,2022-10-04,PO-607312,VTR-2020-7700
8837,2023-04-21,3,31,3,5,341,1844.12,Approved,Direktvergabe,171,2023-04-27,PO-707847,VTR-2022-5496
8838,2025-05-22,1,27,63,23,884,63.15,Pending,Ausschreibung,,,,VTR-2020-7055
8839,2024-04-19,2,17,30,19,11,118.0,Approved,Vertrag,299,2024-04-20,,VTR-2022-8172
8840,2024-06-11,3,32,12,27,410,40.78,Approved,Vertrag,305,2024-06-12,PO-860390,VTR-2025-3167
8841,2025-01-03,2,29,92,17,492,1907.1,Approved,Direktvergabe,392,2025-01-07,PO-482018,VTR-2025-2874
8842,2023-06-14,3,38,19,25,705,1991.95,Approved,Direktvergabe,41,2023-06-17,,
8843,2023-10-12,3,25,100,17,531,442.42,Approved,Vertrag,340,2023-10-14,,VTR-2025-5730
8844,2023-12-17,3,18,48,23,158,84.42,Approved,Vertrag,156,2023-12-19,PO-243205,VTR-2024-8380
8845,2024-09-25,3,10,100,9,895,98.7,Approved,Vertrag,365,2024-09-26,,VTR-2021-5757
8846,2023-03-31,2,25,20,21,948,1418.31,Approved,Vertrag,26,2023-04-03,,
8847,2022-01-10,1,20,5,8,770,719.86,Approved,Direktvergabe,187,2022-01-16,PO-488403,VTR-2023-5471
8848,2025-06-15,3,29,15,26,250,12.08,Approved,Vertrag,347,2025-06-17,PO-631305,VTR-2023-2884
8849,2024-08-07,3,32,18,20,278,1946.9,Approved,Ausschreibung,381,2024-08-11,PO-821648,VTR-2025-5718
8850,2022-04-27,1,30,96,17,278,2308.99,Approved,Vertrag,217,2022-04-28,PO-356630,VTR-2022-5883
8851,2023-10-04,1,24,29,17,348,1720.78,Approved,Vertrag,48,2023-10-05,,
8852,2024-08-26,1,38,71,16,519,815.27,Pending,Vertrag,,,PO-463983,VTR-2021-9899
8853,2022-03-06,2,36,15,3,123,1206.41,Pending,Vertrag,,,,
8854,2022-09-14,3,14,33,12,292,1282.64,Approved,Direktvergabe,53,2022-09-18,PO-396755,VTR-2023-7417
8855,2023-08-28,3,34,67,17,188,55.27,Approved,Vertrag,122,2023-08-31,PO-960581,VTR-2024-6984
8856,2023-04-18,3,34,18,1,694,1168.39,Approved,Ausschreibung,245,2023-04-25,PO-100736,
8857,2023-02-25,3,28,48,23,415,475.13,Approved,Vertrag,101,2023-02-28,PO-661943,VTR-2023-5635
8858,2023-08-25,3,11,18,26,609,226.38,Approved,Ausschreibung,318,2023-09-01,PO-352218,
8859,2023-02-14,2,31,38,25,381,1284.01,Approved,Direktvergabe,277,2023-02-17,PO-596541,VTR-2024-5370
