billing_id,customer_key,billing_date,billing_type,consumption_kwh,amount,payment_status
10877,212,2024-08-15,Gas,1627,184.07,Bezahlt
10878,212,2024-09-15,Electricity,700,209.0,Bezahlt
10879,212,2024-09-15,Gas,1876,208.03,Offen
10880,212,2024-10-15,Electricity,593,221.74,Bezahlt
10881,212,2024-10-15,Gas,1853,233.47,Bezahlt
10882,212,2024-11-15,Electricity,870,357.27,Offen
10883,212,2024-11-15,Gas,2312,232.22,Offen
10884,212,2024-12-15,Electricity,1016,358.6,Bezahlt
10885,212,2025-01-15,Electricity,1041,305.27,Bezahlt
10886,212,2025-01-15,Gas,2781,371.54,Bezahlt
10887,212,2025-02-15,Electricity,1022,418.06,Bezahlt
10888,212,2025-03-15,Electricity,702,275.17,Bezahlt
10889,212,2025-04-15,Electricity,582,185.83,Bezahlt
10890,212,2025-04-15,Gas,2121,291.64,Bezahlt
10891,212,2025-05-15,Electricity,647,253.97,Bezahlt
10892,212,2025-05-15,Gas,1892,181.55,Bezahlt
10893,212,2025-06-15,Electricity,464,174.11,Bezahlt
10894,213,2023-01-15,Electricity,941,331.23,Bezahlt
10895,213,2023-02-15,Electricity,985,415.82,Bezahlt
10896,213,2023-02-15,Gas,2993,274.64,Bezahlt
10897,213,2023-03-15,Electricity,886,301.35,Bezahlt
10898,213,2023-03-15,Gas,2157,210.93,Bezahlt
10899,213,2023-04-15,Electricity,646,245.51,Bezahlt
10900,213,2023-04-15,Gas,1868,193.84,Bezahlt
10901,213,2023-05-15,Electricity,666,281.34,Bezahlt
10902,213,2023-05-15,Gas,2209,283.38,Bezahlt
10903,213,2023-06-15,Electricity,447,153.09,Bezahlt
10904,213,2023-07-15,Electricity,465,154.45,Bezahlt
10905,213,2023-07-15,Gas,1476,180.08,Bezahlt
10906,213,2023-08-15,Electricity,432,152.03,Bezahlt
10907,213,2023-08-15,Gas,1265,141.81,Bezahlt
10908,213,2023-09-15,Electricity,646,231.46,Überfällig
10909,213,2023-10-15,Electricity,569,221.79,Bezahlt
10910,213,2023-10-15,Gas,2078,254.44,Bezahlt
10911,213,2023-11-15,Electricity,843,330.58,Bezahlt
10912,213,2023-12-15,Electricity,958,342.02,Bezahlt
10913,213,2023-12-15,Gas,3010,251.45,Bezahlt
10914,213,2024-01-15,Electricity,1068,326.22,Bezahlt
10915,213,2024-02-15,Electricity,964,333.27,Bezahlt
10916,213,2024-02-15,Gas,3349,296.27,Bezahlt
10917,213,2024-03-15,Electricity,747,315.26,Bezahlt
10918,213,2024-04-15,Electricity,593,195.66,Bezahlt
10919,213,2024-04-15,Gas,1875,254.38,Bezahlt
10920,213,2024-05-15,Electricity,607,228.66,Bezahlt
10921,213,2024-05-15,Gas,2293,206.69,Bezahlt
10922,213,2024-06-15,Electricity,438,184.45,Bezahlt
10923,213,2024-07-15,Electricity,512,182.17,Bezahlt
10924,213,2024-07-15,Gas,1302,165.04,Bezahlt
10925,213,2024-08-15,Electricity,462,187.32,Offen
10926,213,2024-08-15,Gas,1542,224.24,Bezahlt
10927,213,2024-09-15,Electricity,655,206.53,Bezahlt
10928,213,2024-10-15,Electricity,696,221.99,Bezahlt
10929,213,2024-10-15,Gas,2281,201.49,Bezahlt
10930,213,2024-11-15,Electricity,696,261.46,Bezahlt
10931,213,2024-11-15,Gas,2314,198.24,Bezahlt
10932,213,2024-12-15,Electricity,849,271.0,Bezahlt
10933,213,2025-01-15,Electricity,852,338.38,Bezahlt
10934,213,2025-01-15,Gas,2860,399.55,Bezahlt
10935,213,2025-02-15,Electricity,1055,395.6,Offen
10936,213,2025-02-15,Gas,2612,257.69,Bezahlt
10937,213,2025-03-15,Electricity,792,302.35,Überfällig
10938,213,2025-04-15,Electricity,645,257.41,Bezahlt
10939,213,2025-04-15,Gas,1772,231.53,Bezahlt
10940,213,2025-05-15,Electricity,674,260.18,Bezahlt
10941,213,2025-05-15,Gas,2371,268.12,Bezahlt
10942,213,2025-06-15,Electricity,425,136.74,Überfällig
10943,213,2025-06-15,Gas,1364,122.97,Bezahlt
10944,214,2023-01-15,Electricity,332,148.19,Bezahlt
10945,214,2023-01-15,Gas,1345,179.27,Bezahlt
10946,214,2023-02-15,Electricity,381,137.5,Offen
10947,214,2023-02-15,Gas,1554,224.22,Bezahlt
10948,214,2023-03-15,Electricity,302,121.01,Bezahlt
10949,214,2023-03-15,Gas,1220,132.33,Bezahlt
10950,214,2023-04-15,Electricity,274,99.15,Bezahlt
10951,214,2023-04-15,Gas,918,106.98,Bezahlt
10952,214,2023-05-15,Electricity,222,92.96,Offen
10953,214,2023-06-15,Electricity,155,72.52,Bezahlt
10954,214,2023-06-15,Gas,625,76.4,Bezahlt
10955,214,2023-07-15,Electricity,157,78.2,Bezahlt
10956,214,2023-08-15,Electricity,166,76.06,Bezahlt
10957,214,2023-09-15,Electricity,267,122.82,Bezahlt
10958,214,2023-09-15,Gas,1096,96.71,Bezahlt
10959,214,2023-10-15,Electricity,244,109.48,Bezahlt
10960,214,2023-10-15,Gas,947,98.73,Offen
10961,214,2023-11-15,Electricity,269,95.62,Bezahlt
10962,214,2023-11-15,Gas,1333,190.83,Bezahlt
10963,214,2023-12-15,Electricity,355,132.61,Bezahlt
10964,214,2023-12-15,Gas,1358,163.74,Offen
10965,214,2024-01-15,Electricity,394,150.39,Überfällig
10966,214,2024-01-15,Gas,1272,149.5,Bezahlt
10967,214,2024-02-15,Electricity,313,105.93,Bezahlt
10968,214,2024-02-15,Gas,1400,142.35,Überfällig
10969,214,2024-03-15,Electricity,330,137.41,Bezahlt
10970,214,2024-03-15,Gas,1069,149.98,Bezahlt
10971,214,2024-04-15,Electricity,277,125.16,Offen
10972,214,2024-04-15,Gas,857,110.63,Offen
10973,214,2024-05-15,Electricity,285,126.96,Bezahlt
10974,214,2024-05-15,Gas,1067,153.2,Bezahlt
10975,214,2024-06-15,Electricity,177,85.21,Bezahlt
10976,214,2024-07-15,Electricity,164,69.35,Bezahlt
10977,214,2024-07-15,Gas,792,90.63,Bezahlt
10978,214,2024-08-15,Electricity,177,65.6,Bezahlt
10979,214,2024-09-15,Electricity,225,85.39,Bezahlt
10980,214,2024-09-15,Gas,1037,102.35,Offen
10981,214,2024-10-15,Electricity,274,92.7,Bezahlt
10982,214,2024-10-15,Gas,1118,136.97,Bezahlt
10983,214,2024-11-15,Electricity,331,124.23,Bezahlt
10984,214,2024-12-15,Electricity,306,135.67,Bezahlt
10985,214,2024-12-15,Gas,1384,171.11,Bezahlt
10986,214,2025-01-15,Electricity,347,123.54,Bezahlt
10987,214,2025-01-15,Gas,1449,190.76,Bezahlt
10988,214,2025-02-15,Electricity,344,121.78,Offen
10989,214,2025-02-15,Gas,1352,140.15,Bezahlt
10990,214,2025-03-15,Electricity,266,117.95,Offen
10991,214,2025-03-15,Gas,1130,158.53,Bezahlt
10992,214,2025-04-15,Electricity,269,92.39,Bezahlt
10993,214,2025-05-15,Electricity,237,101.93,Bezahlt
10994,214,2025-05-15,Gas,955,98.0,Bezahlt
10995,214,2025-06-15,Electricity,180,68.47,Bezahlt
10996,215,2023-01-15,Electricity,244,81.13,Bezahlt
10997,215,2023-01-15,Gas,885,126.76,Bezahlt
10998,215,2023-02-15,Electricity,275,106.76,Bezahlt
10999,215,2023-02-15,Gas,846,89.27,Bezahlt
11000,215,2023-03-15,Electricity,194,76.12,Offen
11001,215,2023-04-15,Electricity,186,66.0,Bezahlt
11002,215,2023-04-15,Gas,742,68.34,Offen
11003,215,2023-05-15,Electricity,207,95.66,Bezahlt
11004,215,2023-06-15,Electricity,126,57.48,Bezahlt
11005,215,2023-07-15,Electricity,125,50.43,Bezahlt
11006,215,2023-07-15,Gas,398,47.93,Bezahlt
11007,215,2023-08-15,Electricity,113,48.29,Bezahlt
11008,215,2023-08-15,Gas,420,64.75,Bezahlt
11009,215,2023-09-15,Electricity,170,66.3,Bezahlt
11010,215,2023-10-15,Electricity,200,91.18,Überfällig
11011,215,2023-11-15,Electricity,235,92.27,Bezahlt
11012,215,2023-12-15,Electricity,250,92.51,Offen
11013,215,2023-12-15,Gas,906,115.37,Bezahlt
11014,215,2024-01-15,Electricity,229,91.52,Bezahlt
11015,215,2024-01-15,Gas,866,128.01,Bezahlt
11016,215,2024-02-15,Electricity,219,96.78,Bezahlt
11017,215,2024-02-15,Gas,865,94.54,Bezahlt
11018,215,2024-03-15,Electricity,231,101.93,Bezahlt
11019,215,2024-03-15,Gas,848,127.25,Bezahlt
11020,215,2024-04-15,Electricity,204,88.72,Bezahlt
11021,215,2024-05-15,Electricity,178,85.43,Bezahlt
11022,215,2024-05-15,Gas,628,84.71,Bezahlt
11023,215,2024-06-15,Electricity,139,60.23,Bezahlt
11024,215,2024-06-15,Gas,479,53.38,Bezahlt
11025,215,2024-07-15,Electricity,141,71.56,Bezahlt
11026,215,2024-08-15,Electricity,130,59.95,Offen
11027,215,2024-08-15,Gas,442,52.86,Bezahlt
11028,215,2024-09-15,Electricity,170,81.31,Bezahlt
11029,215,2024-10-15,Electricity,201,96.72,Bezahlt
11030,215,2024-10-15,Gas,627,76.1,Bezahlt
11031,215,2024-11-15,Electricity,192,79.16,Bezahlt
11032,215,2024-11-15,Gas,883,81.23,Bezahlt
11033,215,2024-12-15,Electricity,274,126.75,Bezahlt
11034,215,2024-12-15,Gas,828,110.2,Bezahlt
11035,215,2025-01-15,Electricity,234,85.61,Bezahlt
11036,215,2025-01-15,Gas,916,100.47,Offen
11037,215,2025-02-15,Electricity,267,123.66,Bezahlt
11038,215,2025-02-15,Gas,960,125.45,Offen
11039,215,2025-03-15,Electricity,216,101.65,Offen
11040,215,2025-03-15,Gas,889,99.97,Bezahlt
11041,215,2025-04-15,Electricity,166,62.05,Bezahlt
11042,215,2025-04-15,Gas,670,101.21,Offen
11043,215,2025-05-15,Electricity,205,96.78,Bezahlt
11044,215,2025-05-15,Gas,583,70.57,Bezahlt
11045,215,2025-06-15,Electricity,119,60.48,Bezahlt
11046,216,2023-01-15,Electricity,256,86.65,Bezahlt
11047,216,2023-02-15,Electricity,281,114.26,Bezahlt
11048,216,2023-02-15,Gas,865,129.27,Bezahlt
11049,216,2023-03-15,Electricity,247,93.27,Bezahlt
11050,216,2023-04-15,Electricity,166,71.22,Überfällig
11051,216,2023-05-15,Electricity,201,88.52,Bezahlt
11052,216,2023-06-15,Electricity,138,62.83,Bezahlt
11053,216,2023-06-15,Gas,399,59.81,Bezahlt
11054,216,2023-07-15,Electricity,114,47.35,Bezahlt
11055,216,2023-07-15,Gas,452,48.77,Bezahlt
11056,216,2023-08-15,Electricity,127,62.25,Bezahlt
11057,216,2023-09-15,Electricity,190,67.25,Überfällig
11058,216,2023-10-15,Electricity,210,73.43,Bezahlt
11059,216,2023-10-15,Gas,645,66.92,Offen
11060,216,2023-11-15,Electricity,216,75.74,Bezahlt
11061,216,2023-12-15,Electricity,252,98.63,Bezahlt
11062,216,2023-12-15,Gas,951,90.45,Bezahlt
11063,216,2024-01-15,Electricity,261,115.76,Bezahlt
11064,216,2024-02-15,Electricity,242,87.63,Bezahlt
11065,216,2024-03-15,Electricity,221,89.99,Offen
11066,216,2024-04-15,Electricity,180,74.54,Bezahlt
11067,216,2024-05-15,Electricity,206,73.49,Bezahlt
11068,216,2024-06-15,Electricity,110,47.39,Bezahlt
11069,216,2024-06-15,Gas,440,45.44,Bezahlt
11070,216,2024-07-15,Electricity,119,58.33,Bezahlt
11071,216,2024-08-15,Electricity,131,50.31,Bezahlt
11072,216,2024-08-15,Gas,407,49.26,Bezahlt
11073,216,2024-09-15,Electricity,172,84.58,Bezahlt
11074,216,2024-09-15,Gas,601,61.07,Bezahlt
11075,216,2024-10-15,Electricity,200,86.59,Bezahlt
11076,216,2024-11-15,Electricity,248,100.8,Offen
11077,216,2024-11-15,Gas,843,79.06,Bezahlt
11078,216,2024-12-15,Electricity,290,109.24,Offen
11079,216,2024-12-15,Gas,828,95.15,Überfällig
11080,216,2025-01-15,Electricity,228,86.6,Bezahlt
11081,216,2025-01-15,Gas,1024,135.99,Bezahlt
11082,216,2025-02-15,Electricity,240,111.29,Bezahlt
11083,216,2025-02-15,Gas,1016,141.33,Bezahlt
11084,216,2025-03-15,Electricity,197,80.56,Bezahlt
11085,216,2025-03-15,Gas,856,127.56,Bezahlt
11086,216,2025-04-15,Electricity,210,75.6,Bezahlt
11087,216,2025-04-15,Gas,622,84.61,Bezahlt
11088,216,2025-05-15,Electricity,209,92.91,Bezahlt
11089,216,2025-05-15,Gas,764,100.79,Bezahlt
11090,216,2025-06-15,Electricity,140,70.87,Bezahlt
11091,216,2025-06-15,Gas,422,57.09,Offen
11092,217,2023-01-15,Electricity,455,157.36,Bezahlt
11093,217,2023-02-15,Electricity,456,154.82,Bezahlt
11094,217,2023-02-15,Gas,1826,223.98,Bezahlt
11095,217,2023-03-15,Electricity,404,178.91,Bezahlt
11096,217,2023-04-15,Electricity,338,134.91,Bezahlt
11097,217,2023-05-15,Electricity,325,144.47,Bezahlt
11098,217,2023-05-15,Gas,1436,197.33,Bezahlt
11099,217,2023-06-15,Electricity,232,89.82,Bezahlt
11100,217,2023-07-15,Electricity,247,112.91,Bezahlt
11101,217,2023-07-15,Gas,1153,118.73,Bezahlt
11102,217,2023-08-15,Electricity,254,113.62,Bezahlt
11103,217,2023-09-15,Electricity,365,162.88,Bezahlt
11104,217,2023-09-15,Gas,1300,145.97,Bezahlt
11105,217,2023-10-15,Electricity,337,121.71,Bezahlt
11106,217,2023-11-15,Electricity,463,166.56,Bezahlt
11107,217,2023-11-15,Gas,2031,212.26,Bezahlt
11108,217,2023-12-15,Electricity,505,179.49,Bezahlt
11109,217,2024-01-15,Electricity,446,184.5,Bezahlt
11110,217,2024-01-15,Gas,2224,244.14,Bezahlt
11111,217,2024-02-15,Electricity,477,194.17,Bezahlt
11112,217,2024-03-15,Electricity,445,137.65,Bezahlt
11113,217,2024-04-15,Electricity,373,141.85,Bezahlt
11114,217,2024-04-15,Gas,1500,215.04,Bezahlt
11115,217,2024-05-15,Electricity,343,109.65,Bezahlt
11116,217,2024-05-15,Gas,1560,172.72,Offen
11117,217,2024-06-15,Electricity,282,103.94,Bezahlt
11118,217,2024-07-15,Electricity,233,109.21,Bezahlt
11119,217,2024-07-15,Gas,1165,143.76,Bezahlt
11120,217,2024-08-15,Electricity,234,100.3,Bezahlt
11121,217,2024-08-15,Gas,1119,153.5,Bezahlt
11122,217,2024-09-15,Electricity,333,128.65,Bezahlt
11123,217,2024-09-15,Gas,1501,150.83,Bezahlt
11124,217,2024-10-15,Electricity,396,156.15,Offen
11125,217,2024-10-15,Gas,1290,112.63,Offen
11126,217,2024-11-15,Electricity,481,189.74,Bezahlt
11127,217,2024-11-15,Gas,1536,136.25,Bezahlt
11128,217,2024-12-15,Electricity,514,174.1,Bezahlt
11129,217,2024-12-15,Gas,1942,261.18,Offen
11130,217,2025-01-15,Electricity,517,185.04,Bezahlt
11131,217,2025-01-15,Gas,2360,277.43,Bezahlt
11132,217,2025-02-15,Electricity,581,238.83,Bezahlt
11133,217,2025-02-15,Gas,1789,185.38,Bezahlt
11134,217,2025-03-15,Electricity,470,164.64,Bezahlt
11135,217,2025-03-15,Gas,1886,222.78,Offen
11136,217,2025-04-15,Electricity,324,107.44,Bezahlt
11137,217,2025-05-15,Electricity,338,135.11,Bezahlt
11138,217,2025-06-15,Electricity,243,102.32,Bezahlt
11139,217,2025-06-15,Gas,965,102.1,Bezahlt
11140,218,2023-01-15,Electricity,851,269.17,Bezahlt
11141,218,2023-01-15,Gas,2940,387.64,Bezahlt
11142,218,2023-02-15,Electricity,945,382.73,Bezahlt
11143,218,2023-02-15,Gas,2841,302.31,Bezahlt
11144,218,2023-03-15,Electricity,731,279.62,Offen
11145,218,2023-03-15,Gas,2812,369.63,Bezahlt
11146,218,2023-04-15,Electricity,633,234.63,Bezahlt
11147,218,2023-05-15,Electricity,570,242.75,Bezahlt
11148,218,2023-06-15,Electricity,503,219.04,Bezahlt
11149,218,2023-07-15,Electricity,458,185.29,Überfällig
11150,218,2023-07-15,Gas,1271,131.11,Bezahlt
11151,218,2023-08-15,Electricity,407,159.0,Bezahlt
11152,218,2023-08-15,Gas,1466,132.75,Überfällig
11153,218,2023-09-15,Electricity,649,212.33,Bezahlt
11154,218,2023-09-15,Gas,2048,283.59,Bezahlt
11155,218,2023-10-15,Electricity,748,263.91,Überfällig
11156,218,2023-10-15,Gas,2367,320.17,Bezahlt
11157,218,2023-11-15,Electricity,870,302.61,Bezahlt
11158,218,2023-11-15,Gas,2639,258.74,Bezahlt
11159,218,2023-12-15,Electricity,889,345.08,Bezahlt
11160,218,2023-12-15,Gas,2979,398.48,Bezahlt
11161,218,2024-01-15,Electricity,945,395.48,Bezahlt
11162,218,2024-01-15,Gas,3255,288.68,Bezahlt
11163,218,2024-02-15,Electricity,987,348.08,Bezahlt
11164,218,2024-02-15,Gas,2886,259.29,Bezahlt
11165,218,2024-03-15,Electricity,824,337.82,Bezahlt
11166,218,2024-03-15,Gas,2393,208.7,Bezahlt
11167,218,2024-04-15,Electricity,670,258.47,Bezahlt
11168,218,2024-04-15,Gas,2108,181.54,Bezahlt
11169,218,2024-05-15,Electricity,696,221.8,Bezahlt
11170,218,2024-05-15,Gas,2136,235.77,Bezahlt
11171,218,2024-06-15,Electricity,417,181.89,Überfällig
11172,218,2024-07-15,Electricity,530,224.01,Überfällig
11173,218,2024-07-15,Gas,1524,151.74,Bezahlt
11174,218,2024-08-15,Electricity,427,169.52,Bezahlt
11175,218,2024-08-15,Gas,1360,186.89,Bezahlt
11176,218,2024-09-15,Electricity,766,227.83,Bezahlt
11177,218,2024-09-15,Gas,1923,208.77,Bezahlt
11178,218,2024-10-15,Electricity,593,200.98,Überfällig
11179,218,2024-10-15,Gas,2001,205.63,Bezahlt
11180,218,2024-11-15,Electricity,698,224.47,Bezahlt
11181,218,2024-11-15,Gas,2872,287.8,Bezahlt
11182,218,2024-12-15,Electricity,1026,375.38,Bezahlt
11183,218,2024-12-15,Gas,3111,344.81,Bezahlt
11184,218,2025-01-15,Electricity,902,383.35,Bezahlt
11185,218,2025-02-15,Electricity,864,340.83,Bezahlt
11186,218,2025-03-15,Electricity,784,311.92,Bezahlt
11187,218,2025-03-15,Gas,2316,301.18,Offen
11188,218,2025-04-15,Electricity,735,264.37,Bezahlt
11189,218,2025-04-15,Gas,2391,223.34,Bezahlt
11190,218,2025-05-15,Electricity,604,230.29,Bezahlt
11191,218,2025-06-15,Electricity,445,178.85,Bezahlt
11192,218,2025-06-15,Gas,1662,214.3,Überfällig
11193,219,2023-01-15,Electricity,508,225.42,Bezahlt
11194,219,2023-01-15,Gas,2058,175.38,Bezahlt
11195,219,2023-02-15,Electricity,581,197.75,Bezahlt
11196,219,2023-02-15,Gas,2387,298.89,Bezahlt
11197,219,2023-03-15,Electricity,435,176.85,Bezahlt
11198,219,2023-04-15,Electricity,365,161.98,Bezahlt
11199,219,2023-04-15,Gas,1516,193.95,Bezahlt
11200,219,2023-05-15,Electricity,369,158.62,Bezahlt
11201,219,2023-05-15,Gas,1466,164.15,Bezahlt
11202,219,2023-06-15,Electricity,272,103.65,Bezahlt
11203,219,2023-06-15,Gas,1113,126.73,Bezahlt
11204,219,2023-07-15,Electricity,241,113.71,Bezahlt
11205,219,2023-07-15,Gas,982,91.78,Bezahlt
11206,219,2023-08-15,Electricity,293,110.39,Bezahlt
11207,219,2023-08-15,Gas,1095,103.98,Bezahlt
11208,219,2023-09-15,Electricity,352,117.27,Bezahlt
11209,219,2023-09-15,Gas,1275,169.69,Bezahlt
11210,219,2023-10-15,Electricity,379,120.42,Bezahlt
11211,219,2023-10-15,Gas,1497,178.85,Offen
11212,219,2023-11-15,Electricity,495,196.01,Bezahlt
11213,219,2023-11-15,Gas,1759,190.31,Bezahlt
11214,219,2023-12-15,Electricity,534,217.49,Bezahlt
11215,219,2023-12-15,Gas,2327,328.37,Bezahlt
11216,219,2024-01-15,Electricity,503,220.34,Bezahlt
11217,219,2024-02-15,Electricity,497,189.98,Bezahlt
11218,219,2024-03-15,Electricity,415,176.95,Bezahlt
11219,219,2024-03-15,Gas,1660,182.06,Bezahlt
11220,219,2024-04-15,Electricity,366,121.0,Bezahlt
11221,219,2024-04-15,Gas,1346,159.61,Bezahlt
11222,219,2024-05-15,Electricity,321,130.88,Bezahlt
11223,219,2024-05-15,Gas,1427,207.15,Bezahlt
11224,219,2024-06-15,Electricity,258,101.84,Bezahlt
11225,219,2024-06-15,Gas,957,108.32,Bezahlt
11226,219,2024-07-15,Electricity,241,84.79,Offen
11227,219,2024-07-15,Gas,1004,94.42,Bezahlt
11228,219,2024-08-15,Electricity,241,102.1,Bezahlt
11229,219,2024-08-15,Gas,913,84.83,Bezahlt
11230,219,2024-09-15,Electricity,376,155.6,Bezahlt
11231,219,2024-09-15,Gas,1598,154.43,Offen
11232,219,2024-10-15,Electricity,345,147.97,Bezahlt
11233,219,2024-10-15,Gas,1418,197.68,Bezahlt
11234,219,2024-11-15,Electricity,460,179.39,Bezahlt
11235,219,2024-11-15,Gas,1967,264.46,Bezahlt
11236,219,2024-12-15,Electricity,555,209.63,Bezahlt
11237,219,2025-01-15,Electricity,571,224.32,Bezahlt
11238,219,2025-01-15,Gas,1954,278.65,Bezahlt
11239,219,2025-02-15,Electricity,497,208.9,Bezahlt
11240,219,2025-02-15,Gas,2154,288.51,Bezahlt
11241,219,2025-03-15,Electricity,432,158.96,Bezahlt
11242,219,2025-04-15,Electricity,389,174.61,Offen
11243,219,2025-04-15,Gas,1662,160.78,Bezahlt
11244,219,2025-05-15,Electricity,368,124.52,Bezahlt
11245,219,2025-06-15,Electricity,273,107.11,Offen
11246,220,2023-01-15,Electricity,465,206.25,Bezahlt
11247,220,2023-01-15,Gas,1945,252.27,Bezahlt
11248,220,2023-02-15,Electricity,504,220.29,Bezahlt
11249,220,2023-02-15,Gas,2328,289.82,Bezahlt
11250,220,2023-03-15,Electricity,420,173.27,Bezahlt
11251,220,2023-03-15,Gas,1646,237.84,Bezahlt
11252,220,2023-04-15,Electricity,328,114.89,Bezahlt
11253,220,2023-04-15,Gas,1512,139.42,Bezahlt
11254,220,2023-05-15,Electricity,402,140.47,Bezahlt
11255,220,2023-05-15,Gas,1433,200.3,Offen
11256,220,2023-06-15,Electricity,236,106.94,Bezahlt
11257,220,2023-07-15,Electricity,260,119.5,Bezahlt
11258,220,2023-07-15,Gas,1015,112.49,Bezahlt
11259,220,2023-08-15,Electricity,226,104.15,Bezahlt
11260,220,2023-09-15,Electricity,395,138.53,Bezahlt
11261,220,2023-09-15,Gas,1399,161.8,Bezahlt
11262,220,2023-10-15,Electricity,376,153.51,Bezahlt
11263,220,2023-10-15,Gas,1457,179.51,Bezahlt
11264,220,2023-11-15,Electricity,412,151.24,Bezahlt
11265,220,2023-12-15,Electricity,477,196.11,Bezahlt
11266,220,2024-01-15,Electricity,584,187.61,Bezahlt
11267,220,2024-02-15,Electricity,596,222.02,Bezahlt
11268,220,2024-02-15,Gas,2176,183.75,Bezahlt
11269,220,2024-03-15,Electricity,469,163.3,Bezahlt
11270,220,2024-03-15,Gas,1979,247.28,Bezahlt
11271,220,2024-04-15,Electricity,395,158.77,Bezahlt
11272,220,2024-04-15,Gas,1534,161.78,Bezahlt
11273,220,2024-05-15,Electricity,370,157.88,Bezahlt
11274,220,2024-05-15,Gas,1674,146.18,Bezahlt
11275,220,2024-06-15,Electricity,236,85.27,Bezahlt
11276,220,2024-06-15,Gas,1044,144.98,Bezahlt
11277,220,2024-07-15,Electricity,245,88.37,Bezahlt
11278,220,2024-07-15,Gas,1064,138.52,Offen
11279,220,2024-08-15,Electricity,300,104.39,Bezahlt
11280,220,2024-08-15,Gas,937,100.27,Überfällig
11281,220,2024-09-15,Electricity,352,150.65,Bezahlt
11282,220,2024-09-15,Gas,1382,128.07,Bezahlt
11283,220,2024-10-15,Electricity,357,116.21,Offen
11284,220,2024-10-15,Gas,1310,190.23,Offen
11285,220,2024-11-15,Electricity,419,134.44,Bezahlt
11286,220,2024-12-15,Electricity,549,222.33,Bezahlt
11287,220,2025-01-15,Electricity,484,212.66,Bezahlt
11288,220,2025-02-15,Electricity,454,164.76,Bezahlt
11289,220,2025-02-15,Gas,2036,259.63,Bezahlt
11290,220,2025-03-15,Electricity,457,176.76,Bezahlt
11291,220,2025-03-15,Gas,1919,203.97,Überfällig
11292,220,2025-04-15,Electricity,383,167.38,Bezahlt
11293,220,2025-04-15,Gas,1559,164.19,Bezahlt
11294,220,2025-05-15,Electricity,366,153.72,Bezahlt
11295,220,2025-05-15,Gas,1562,221.42,Bezahlt
11296,220,2025-06-15,Electricity,257,114.33,Bezahlt
11297,220,2025-06-15,Gas,1060,122.15,Bezahlt
11298,221,2023-01-15,Electricity,932,289.7,Bezahlt
11299,221,2023-01-15,Gas,3006,285.93,Bezahlt
11300,221,2023-02-15,Electricity,942,345.14,Bezahlt
11301,221,2023-02-15,Gas,2729,289.37,Bezahlt
11302,221,2023-03-15,Electricity,871,334.75,Bezahlt
11303,221,2023-04-15,Electricity,679,203.05,Bezahlt
11304,221,2023-04-15,Gas,1814,233.84,Bezahlt
11305,221,2023-05-15,Electricity,663,282.55,Bezahlt
11306,221,2023-05-15,Gas,2240,216.46,Bezahlt
11307,221,2023-06-15,Electricity,515,186.32,Bezahlt
11308,221,2023-07-15,Electricity,416,132.91,Bezahlt
11309,221,2023-07-15,Gas,1441,139.82,Bezahlt
11310,221,2023-08-15,Electricity,405,178.38,Überfällig
11311,221,2023-08-15,Gas,1676,192.97,Bezahlt
11312,221,2023-09-15,Electricity,627,199.41,Offen
11313,221,2023-09-15,Gas,1877,168.04,Bezahlt
11314,221,2023-10-15,Electricity,611,224.45,Offen
11315,221,2023-10-15,Gas,2158,209.04,Bezahlt
11316,221,2023-11-15,Electricity,771,232.69,Bezahlt
11317,221,2023-11-15,Gas,2380,322.75,Bezahlt
11318,221,2023-12-15,Electricity,1042,425.26,Bezahlt
11319,221,2023-12-15,Gas,2915,285.79,Bezahlt
11320,221,2024-01-15,Electricity,1069,419.33,Überfällig
11321,221,2024-01-15,Gas,2762,236.16,Bezahlt
11322,221,2024-02-15,Electricity,985,309.59,Bezahlt
11323,221,2024-03-15,Electricity,714,304.64,Offen
11324,221,2024-03-15,Gas,2765,258.03,Bezahlt
11325,221,2024-04-15,Electricity,703,306.21,Bezahlt
11326,221,2024-04-15,Gas,1877,171.78,Bezahlt
11327,221,2024-05-15,Electricity,634,202.24,Bezahlt
11328,221,2024-05-15,Gas,1831,224.6,Bezahlt
11329,221,2024-06-15,Electricity,448,194.24,Bezahlt
11330,221,2024-06-15,Gas,1596,172.69,Bezahlt
11331,221,2024-07-15,Electricity,414,177.8,Bezahlt
11332,221,2024-07-15,Gas,1510,206.8,Bezahlt
11333,221,2024-08-15,Electricity,522,200.66,Überfällig
11334,221,2024-08-15,Gas,1528,213.66,Bezahlt
11335,221,2024-09-15,Electricity,707,269.5,Offen
11336,221,2024-09-15,Gas,2295,201.11,Bezahlt
11337,221,2024-10-15,Electricity,581,213.6,Bezahlt
11338,221,2024-10-15,Gas,2264,310.66,Bezahlt
11339,221,2024-11-15,Electricity,904,278.72,Bezahlt
11340,221,2024-11-15,Gas,2597,364.8,Offen
11341,221,2024-12-15,Electricity,882,281.12,Bezahlt
11342,221,2024-12-15,Gas,3151,412.54,Bezahlt
11343,221,2025-01-15,Electricity,921,345.71,Bezahlt
11344,221,2025-02-15,Electricity,1000,332.21,Bezahlt
11345,221,2025-02-15,Gas,3093,276.77,Bezahlt
11346,221,2025-03-15,Electricity,815,275.85,Bezahlt
11347,221,2025-04-15,Electricity,632,259.42,Bezahlt
11348,221,2025-05-15,Electricity,609,232.32,Bezahlt
