campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
3885,2022-05-05,26,17,601,401,317.23,93,7663
3886,2023-05-21,12,16,603,400,309.42,60,6396
3887,2023-11-13,50,10,605,402,399.99,58,5011
3888,2024-01-26,98,10,604,402,431.02,52,13999
3889,2023-06-01,87,23,601,401,275.13,27,6804
3890,2022-10-23,7,9,605,400,233.73,35,7858
3891,2024-03-23,76,4,602,403,320.41,78,3188
3892,2022-01-25,97,26,604,401,485.82,29,7000
3893,2023-11-27,66,21,604,402,459.69,92,2437
3894,2024-04-05,43,10,600,403,308.55,51,6619
3895,2025-02-07,59,10,600,401,329.41,93,12117
3896,2022-12-09,29,7,602,402,52.9,94,5663
3897,2023-12-02,25,7,600,400,116.24,13,11455
3898,2022-02-27,97,18,602,400,470.23,86,12565
3899,2023-01-16,77,11,601,401,267.22,31,11909
3900,2024-05-02,2,2,602,400,323.42,86,1635
3901,2023-08-28,12,14,604,400,250.79,5,9205
3902,2024-07-27,27,8,605,400,228.12,65,12701
3903,2025-02-09,19,9,602,401,141.15,7,2548
3904,2023-06-01,10,24,604,400,409.89,73,9289
3905,2025-02-24,100,24,603,402,479.8,34,10626
3906,2022-01-13,10,23,600,402,210.64,39,285
3907,2023-11-07,85,17,601,401,72.35,29,8075
3908,2022-03-02,2,19,601,403,359.16,48,14780
3909,2024-05-14,7,1,603,403,463.34,60,14935
3910,2025-04-19,24,26,602,400,493.89,52,10951
3911,2025-02-18,81,6,605,401,485.79,32,5494
3912,2023-10-11,9,5,603,403,365.13,92,11704
3913,2024-03-03,10,26,604,403,59.6,62,13237
3914,2024-08-16,62,26,602,400,172.79,29,985
3915,2024-05-06,65,3,604,403,386.3,90,13494
3916,2022-12-25,1,24,600,403,490.18,31,2012
3917,2025-04-24,19,6,602,400,386.66,13,11077
3918,2024-10-26,18,23,601,402,360.95,84,2622
3919,2022-08-24,71,1,602,401,406.49,53,14794
3920,2023-11-04,5,24,604,401,426.43,53,10519
3921,2022-08-06,10,1,602,403,474.5,69,2634
3922,2022-03-25,1,20,603,403,187.48,75,1232
3923,2022-09-19,45,22,601,401,488.77,57,7826
3924,2024-06-02,18,23,605,402,355.99,37,881
3925,2022-02-13,61,10,602,401,50.6,73,9543
3926,2025-04-13,32,3,605,400,397.65,75,11426
3927,2023-11-27,74,19,605,402,453.31,96,6367
3928,2022-10-05,44,1,602,403,236.16,28,14929
3929,2024-10-28,69,13,605,402,296.23,6,464
3930,2024-11-30,27,5,602,400,481.69,13,11081
3931,2022-04-10,10,24,603,400,423.93,61,6088
3932,2023-12-21,87,26,600,401,343.72,44,5819
3933,2024-05-29,5,2,605,403,325.57,93,6039
3934,2023-10-21,10,18,605,401,491.25,47,8331
3935,2022-08-31,89,7,601,402,486.93,32,2181
3936,2025-03-08,14,17,603,402,326.75,97,5198
3937,2024-08-31,12,13,601,402,317.55,99,10567
3938,2024-01-23,18,15,605,401,237.84,82,12150
3939,2022-09-15,59,18,600,403,450.26,73,9808
3940,2024-08-07,88,7,600,401,71.45,26,4206
3941,2022-01-09,51,24,605,401,394.64,66,1536
3942,2023-03-10,70,7,605,403,258.7,92,2054
3943,2024-04-09,29,8,601,402,126.52,77,9653
3944,2022-01-05,2,19,603,400,119.0,53,3168
3945,2025-02-19,95,26,605,401,327.74,6,14699
3946,2023-11-01,66,24,602,402,413.7,47,11867
3947,2024-07-31,100,8,603,401,400.94,23,10494
3948,2022-12-20,70,20,604,401,117.93,21,3628
3949,2022-05-23,96,27,602,400,65.62,45,13207
3950,2022-04-14,15,12,600,402,238.13,80,564
3951,2023-01-01,18,14,602,403,359.31,58,1562
3952,2023-06-11,35,9,604,400,377.08,54,4739
3953,2024-01-11,95,26,604,402,420.4,39,6142
3954,2024-07-14,30,19,600,401,391.01,15,7047
3955,2022-09-10,90,27,605,403,90.3,81,13200
3956,2024-05-30,29,13,604,401,453.57,71,1993
3957,2023-06-04,29,26,604,400,261.72,82,3980
3958,2024-10-30,64,4,604,402,190.81,35,12153
3959,2022-09-17,28,8,601,403,454.0,17,11250
3960,2022-10-26,73,17,603,402,351.67,45,12768
3961,2024-07-18,98,16,603,402,191.2,44,10987
3962,2024-04-08,76,2,603,401,268.37,23,2252
3963,2025-02-07,70,24,600,401,218.7,15,10195
3964,2022-07-25,98,9,605,400,434.53,58,9279
3965,2023-09-14,58,2,603,401,223.35,65,1577
3966,2024-06-06,34,20,602,402,436.27,96,8157
3967,2023-12-14,46,4,602,400,277.81,92,7969
3968,2023-12-14,5,5,603,401,85.61,30,3185
3969,2023-04-10,44,20,605,400,315.01,54,10070
3970,2025-02-19,34,16,605,402,110.1,7,2139
3971,2024-04-21,50,12,605,400,74.62,42,13140
3972,2022-08-25,88,1,600,402,328.69,28,2806
3973,2024-05-28,68,5,605,401,141.55,93,9144
3974,2023-11-14,10,5,604,402,195.7,10,3563
3975,2022-02-13,97,26,602,402,118.05,30,8800
3976,2022-08-12,83,19,604,400,119.53,66,686
3977,2022-09-13,54,13,603,403,389.83,53,14634
3978,2023-09-14,39,15,600,402,174.8,54,9268
3979,2023-06-05,67,15,600,403,494.11,7,2172
3980,2024-04-11,80,22,603,401,223.41,92,9887
3981,2022-11-08,90,25,603,400,348.47,88,4350
3982,2023-02-01,18,19,602,401,119.24,65,8719
3983,2025-03-12,80,12,604,401,60.19,19,6408
3984,2023-08-28,81,10,601,400,475.42,58,13711
3985,2023-10-27,67,21,603,403,495.39,29,14655
3986,2023-05-31,73,25,605,403,446.2,41,11035
3987,2022-07-17,75,25,601,401,329.07,23,6798
3988,2023-09-22,63,18,601,403,373.51,68,12162
3989,2024-02-02,82,10,602,403,465.07,64,5588
3990,2022-01-19,41,26,605,403,122.78,29,4847
3991,2022-07-23,10,14,605,401,272.44,55,1192
3992,2025-03-11,60,3,600,400,414.69,89,8892
3993,2024-05-24,26,1,604,400,448.79,26,9227
3994,2023-11-09,75,17,604,403,378.34,97,474
3995,2022-04-01,63,4,605,400,414.5,35,8567
3996,2023-03-08,56,23,600,400,79.37,71,10032
3997,2022-02-08,78,12,604,403,482.74,59,8783
3998,2024-01-20,55,22,605,401,434.68,50,1843
3999,2023-06-17,95,26,602,403,423.37,57,13763
4000,2023-11-17,43,24,604,403,264.71,91,4886
4001,2022-08-10,48,20,605,401,249.72,98,7948
4002,2023-10-14,84,19,601,400,71.32,57,4786
4003,2022-11-07,43,20,603,402,103.32,60,9863
4004,2024-02-17,42,21,602,402,198.19,19,11227
4005,2022-10-10,70,24,604,402,329.79,67,12333
4006,2024-04-07,31,6,602,400,319.63,31,2007
4007,2023-02-24,56,2,603,400,163.33,35,1966
4008,2024-03-20,8,12,604,401,117.46,26,7122
4009,2022-10-12,79,22,602,401,490.93,79,3547
4010,2024-08-23,64,17,604,401,311.06,63,10777
4011,2022-03-15,84,19,602,400,266.52,63,1443
4012,2023-12-11,38,16,600,401,278.49,100,2796
4013,2022-07-18,31,15,600,401,400.01,37,8301
4014,2025-05-10,31,10,604,400,338.12,70,6554
4015,2022-08-23,95,10,603,402,323.53,98,403
4016,2023-07-26,19,17,604,403,337.78,53,10795
4017,2025-05-03,68,19,601,403,350.48,69,3357
4018,2022-05-04,77,6,601,400,275.15,11,3261
4019,2023-06-28,65,8,602,400,164.55,54,7397
4020,2023-03-21,80,7,604,403,79.34,90,9698
4021,2024-01-28,69,27,604,403,447.0,29,5594
4022,2022-11-09,17,26,600,401,103.54,52,1302
4023,2024-09-14,51,26,600,403,350.05,87,2868
4024,2024-01-23,14,3,602,400,386.9,68,5164
4025,2024-07-19,91,1,605,402,471.67,73,510
4026,2022-11-07,60,21,602,401,113.38,55,11746
4027,2025-05-18,60,7,603,400,167.63,16,9158
4028,2022-08-11,100,12,603,403,175.3,76,3758
4029,2023-07-14,31,24,602,400,330.36,95,14985
4030,2024-03-17,29,27,601,402,338.43,68,12256
4031,2024-11-04,22,21,603,401,58.96,80,12968
4032,2023-06-13,32,19,604,400,264.63,34,13287
4033,2025-01-02,94,22,601,403,141.13,89,6994
4034,2022-04-20,95,2,604,400,247.56,72,3515
4035,2023-07-05,50,18,603,401,382.63,52,11998
4036,2025-02-08,97,24,605,403,267.45,80,11602
4037,2024-11-26,45,24,600,400,200.44,25,2197
4038,2024-09-23,12,6,600,402,145.61,48,6554
4039,2022-07-23,88,17,601,403,335.83,62,14934
4040,2025-06-21,98,10,602,400,115.08,42,6190
4041,2024-11-09,9,2,601,402,187.12,62,6954
4042,2023-05-12,32,20,603,400,325.51,98,7548
4043,2023-12-07,71,6,602,401,225.81,10,14174
4044,2022-03-24,14,9,603,400,452.25,84,1519
4045,2024-01-05,20,11,600,400,387.62,61,6534
4046,2023-05-08,74,14,603,402,458.7,88,14330
4047,2022-02-17,70,23,605,401,427.2,10,4610
4048,2022-04-19,25,17,600,401,116.81,57,14042
4049,2024-06-16,64,14,601,400,107.28,94,10238
4050,2022-04-09,49,2,604,400,489.06,67,2961
4051,2022-07-11,49,25,602,402,393.46,46,6891
4052,2025-02-06,58,5,605,402,430.63,25,7324
4053,2022-01-02,18,7,601,403,357.88,83,8678
4054,2023-01-12,40,26,602,400,373.36,51,4717
4055,2022-05-15,4,1,601,401,451.89,88,5207
4056,2025-06-10,40,23,603,401,350.84,36,10245
4057,2025-01-07,66,25,601,400,455.84,68,8120
4058,2022-02-17,76,15,600,402,429.21,10,12831
4059,2023-12-18,69,18,603,403,56.56,81,8078
4060,2024-08-24,53,10,605,402,166.97,25,13577
4061,2022-06-13,72,25,602,401,281.63,27,1827
4062,2023-12-01,74,20,604,401,255.84,99,7860
4063,2023-01-28,100,27,603,403,80.87,86,12647
4064,2023-02-25,44,19,605,403,53.38,79,560
4065,2022-08-26,10,16,605,403,189.68,67,4430
4066,2024-11-07,38,25,603,400,496.74,95,1150
4067,2023-11-26,85,21,603,401,65.92,95,1953
4068,2025-05-29,11,8,602,400,397.77,37,6433
4069,2023-06-28,47,7,605,402,324.52,86,2813
4070,2022-03-31,5,1,604,400,354.44,60,8529
4071,2025-03-28,32,8,601,402,100.28,52,14333
4072,2024-10-21,85,10,605,401,453.75,98,13348
4073,2022-06-15,2,27,603,403,350.74,83,4280
4074,2023-07-31,96,20,601,403,247.08,28,10763
4075,2025-05-21,31,2,600,400,311.91,78,4493
4076,2022-02-02,23,12,600,402,350.75,65,5225
4077,2023-06-15,27,18,605,401,198.88,78,10995
4078,2024-08-25,40,23,603,401,477.04,44,14384
4079,2024-02-19,86,27,604,402,300.58,9,9131
4080,2024-04-09,99,1,603,402,346.64,30,12021
4081,2023-02-28,2,1,604,402,257.82,32,4955
4082,2022-03-26,17,9,604,403,81.79,95,10357
4083,2022-11-03,97,8,605,400,144.95,32,4051
4084,2023-12-13,1,26,602,402,217.08,12,12174
4085,2025-01-02,26,14,605,401,379.5,67,950
4086,2022-03-04,38,3,605,403,164.95,31,6581
4087,2023-04-05,11,10,600,401,495.79,68,13647
4088,2023-08-29,95,14,602,402,292.48,94,11709
4089,2022-04-06,64,25,603,402,421.21,47,6679
4090,2023-06-11,89,18,602,401,271.43,98,6732
4091,2023-12-02,51,7,602,400,445.75,98,13597
4092,2024-04-02,50,13,600,400,200.26,97,13107
4093,2025-05-07,29,1,601,400,114.77,9,10212
4094,2023-06-14,54,20,601,401,304.08,72,6214
4095,2025-04-03,70,3,605,402,116.53,79,7833
4096,2022-11-07,74,19,605,403,451.33,31,13361
4097,2022-11-11,97,14,600,400,494.87,72,6205
4098,2024-08-03,93,19,603,400,252.32,27,13839
4099,2024-11-28,43,16,603,402,91.97,6,7086
4100,2023-06-16,62,22,604,403,288.11,95,4094
4101,2022-04-20,24,2,605,400,432.08,87,2356
4102,2025-01-03,66,25,601,400,397.75,35,12106
4103,2022-12-14,60,10,601,401,178.2,20,14859
4104,2022-10-10,70,18,602,403,453.06,35,7875
4105,2023-09-07,42,13,605,401,140.82,61,13097
4106,2023-09-07,58,2,601,400,254.47,43,1443
4107,2023-09-25,16,13,604,401,319.36,17,10464
4108,2023-11-01,50,25,604,403,436.37,92,2500
4109,2023-12-20,68,4,602,400,465.6,39,5355
4110,2024-05-27,18,22,601,402,57.26,16,3921
4111,2022-12-19,48,8,602,400,280.2,46,450
4112,2023-03-09,38,19,600,400,472.3,46,9493
4113,2022-10-26,23,14,601,401,104.94,17,14144
4114,2022-04-05,87,13,601,400,424.17,35,9323
4115,2025-05-26,61,21,600,402,186.45,20,5491
4116,2025-03-31,36,9,605,401,383.31,94,3078
4117,2023-10-17,34,13,601,403,318.28,91,14296
4118,2024-06-09,54,13,604,403,411.47,97,11119
4119,2023-07-16,56,24,605,401,108.21,47,7223
4120,2023-02-03,16,21,602,402,363.67,70,6837
4121,2025-01-23,44,18,600,400,334.39,73,7434
4122,2025-02-27,40,2,603,400,68.01,65,2898
4123,2022-08-31,72,25,600,400,210.06,71,4004
4124,2024-03-01,70,23,600,401,291.6,29,5787
4125,2025-06-16,80,23,601,401,407.97,31,9078
4126,2022-02-17,46,15,601,400,489.16,17,11764
4127,2022-06-16,47,2,600,401,442.53,90,2246
4128,2022-12-07,4,5,601,400,206.82,48,12968
4129,2022-01-06,2,10,603,403,208.5,91,156
4130,2023-03-25,54,14,604,403,302.97,44,1064
4131,2024-12-17,1,22,600,403,177.44,9,9524
4132,2023-09-26,35,7,601,402,489.82,47,6122
4133,2022-03-21,31,22,605,403,109.72,91,2100
4134,2022-06-03,46,14,605,401,177.99,89,3870
4135,2023-09-04,3,20,605,400,290.85,70,13515
4136,2023-10-22,36,1,603,403,332.49,16,6470
4137,2024-02-28,51,17,605,401,409.33,42,2586
4138,2024-10-04,48,8,602,400,138.34,14,3984
4139,2024-01-20,72,3,600,400,430.29,47,12869
4140,2023-11-29,52,26,602,403,91.5,18,924
4141,2022-04-02,91,8,602,401,58.28,95,901
4142,2023-05-23,21,10,605,400,422.92,45,14147
4143,2022-05-19,77,27,604,403,464.69,76,11458
4144,2022-01-05,15,20,602,402,238.3,65,5618
4145,2022-10-26,58,3,605,400,200.63,19,12607
4146,2024-07-08,38,17,602,401,403.24,90,2981
4147,2022-09-23,41,11,601,401,125.43,86,8205
4148,2022-07-26,22,8,604,401,195.5,84,7538
4149,2023-01-08,73,21,600,400,294.72,78,7007
4150,2022-10-12,27,26,605,402,253.69,57,1727
4151,2024-10-07,29,6,605,402,388.72,14,11051
4152,2025-06-20,36,8,603,402,363.4,70,824
4153,2024-07-15,92,17,600,400,183.19,53,6940
4154,2022-02-09,53,8,604,401,192.09,68,14746
4155,2022-09-30,24,13,603,401,157.91,21,4063
4156,2022-11-22,59,6,600,400,220.56,18,4320
4157,2024-03-08,77,22,605,402,403.18,23,5058
4158,2023-07-12,15,26,601,400,469.29,54,13360
4159,2025-02-12,21,22,602,402,86.72,73,13008
4160,2023-12-02,67,10,603,403,296.86,21,3549
4161,2022-01-13,25,9,604,402,157.93,84,9671
4162,2024-07-21,14,3,603,403,343.65,64,14236
4163,2023-02-11,56,17,601,402,80.18,8,5928
4164,2024-12-31,69,23,603,402,241.84,78,1467
4165,2022-01-20,50,6,601,401,429.88,47,5956
4166,2023-06-12,10,17,603,400,432.64,51,1631
4167,2024-12-24,7,3,605,403,414.02,17,14207
4168,2024-02-24,23,15,602,402,299.36,15,10863
4169,2024-01-28,64,9,603,402,335.24,86,2107
4170,2025-03-17,3,11,605,403,50.79,33,900
4171,2022-01-04,22,2,604,401,449.14,62,9036
4172,2023-09-25,88,22,601,402,89.2,98,3330
4173,2024-07-14,30,23,600,403,381.34,47,2089
4174,2023-10-04,59,3,600,402,416.57,14,5648
4175,2024-03-08,27,4,600,402,447.72,16,2581
4176,2022-09-21,20,25,601,400,162.67,31,8533
4177,2022-04-13,16,8,604,403,410.62,55,8069
4178,2022-06-13,46,4,605,400,230.82,67,14433
4179,2023-01-23,69,27,603,402,332.94,13,406
4180,2022-08-01,47,19,600,403,408.16,6,7793
4181,2023-08-24,15,9,602,401,107.23,53,1608
4182,2023-04-14,96,12,601,402,390.43,60,6617
4183,2023-01-07,73,13,604,401,273.47,92,11199
4184,2023-04-04,8,17,604,402,391.23,73,452
4185,2022-02-24,96,12,602,402,443.18,32,722
4186,2025-02-06,75,18,603,400,156.16,81,9636
4187,2023-05-30,26,24,602,402,360.03,56,149
4188,2023-07-27,32,12,604,400,104.65,11,6882
4189,2023-04-11,94,24,605,403,252.88,94,4077
4190,2023-08-29,73,14,602,401,237.4,34,8431
4191,2023-10-28,14,22,601,401,224.94,70,7356
4192,2022-09-28,97,16,600,403,86.38,26,8610
4193,2022-07-09,93,11,602,402,386.7,74,293
4194,2022-04-01,7,17,603,402,310.75,80,8494
4195,2022-01-14,60,26,605,403,133.11,35,10394
4196,2025-03-02,51,8,605,402,162.33,39,8856
4197,2023-09-25,7,11,602,400,493.4,25,7744
4198,2024-08-12,32,27,602,401,196.8,70,13736
4199,2022-01-05,47,23,600,400,324.42,60,7374
4200,2023-03-11,27,11,600,400,231.92,59,7076
4201,2022-03-17,5,7,602,401,65.69,90,13974
4202,2025-02-08,84,9,603,400,260.05,61,3731
4203,2025-06-18,27,5,601,401,388.21,8,13580
4204,2023-09-04,93,12,602,403,56.97,93,1514
4205,2023-10-30,83,2,601,403,440.02,59,14460
4206,2024-03-09,39,14,604,402,488.29,21,2480
4207,2025-05-05,66,9,603,402,386.57,71,11886
4208,2022-12-29,8,4,601,400,224.65,25,2497
4209,2022-03-06,82,6,603,403,135.59,81,5468
4210,2023-06-01,64,16,602,402,240.61,76,9609
4211,2024-09-20,51,27,604,400,378.93,60,4792
4212,2024-08-10,19,26,600,403,106.91,55,13098
4213,2025-03-30,35,4,600,401,363.46,53,7711
4214,2024-11-22,3,9,605,403,178.41,57,4857
4215,2023-06-05,34,2,602,402,373.95,16,7993
4216,2025-05-27,49,13,605,401,355.89,70,6824
4217,2024-05-10,95,15,603,400,194.17,68,14044
4218,2022-03-27,80,8,601,403,211.81,98,14085
4219,2023-03-14,71,1,601,402,448.94,64,7555
4220,2025-06-08,50,22,600,401,382.38,39,803
4221,2023-07-17,8,25,603,400,352.94,55,5693
4222,2023-06-02,25,16,602,403,247.81,69,7594
4223,2024-10-23,42,15,604,400,345.75,60,12932
4224,2022-07-29,6,20,602,400,167.19,63,2281
4225,2023-01-08,66,7,602,403,420.16,10,5770
4226,2023-04-23,84,27,604,401,188.39,7,826
4227,2024-02-06,50,17,605,403,260.38,61,10438
4228,2024-06-15,81,3,600,403,265.76,58,10587
4229,2022-04-27,66,10,605,403,300.74,88,11295
4230,2022-04-18,53,27,600,403,216.65,64,7528
4231,2022-09-29,80,17,602,403,339.45,30,4898
4232,2024-08-26,67,22,600,403,386.91,26,10637
4233,2025-02-17,95,11,603,401,410.64,83,14000
4234,2024-11-08,50,25,602,403,439.41,55,10139
4235,2025-01-11,38,18,601,401,171.92,87,10393
4236,2025-05-29,76,19,603,402,423.85,92,8421
4237,2023-02-23,88,24,605,400,432.76,56,6172
4238,2023-03-01,6,17,604,402,202.57,96,8379
4239,2024-10-07,98,6,601,402,444.8,20,11315
4240,2022-12-02,28,3,604,402,472.78,59,12674
4241,2024-09-29,55,2,604,400,93.12,82,4874
4242,2023-05-06,56,17,603,400,317.75,56,2505
4243,2022-09-01,38,16,600,403,67.39,9,3492
4244,2024-09-15,50,21,601,403,413.84,88,9453
4245,2022-08-19,1,19,602,400,190.34,67,11354
4246,2022-01-28,84,24,602,400,143.75,44,11389
4247,2022-09-05,15,8,602,403,310.35,85,11941
4248,2025-01-16,64,4,600,401,493.82,9,664
4249,2023-11-29,47,19,605,403,273.94,99,668
4250,2024-11-03,78,27,604,401,223.69,22,6861
4251,2023-01-31,33,22,601,401,110.53,54,10901
4252,2024-06-17,9,19,605,400,467.24,15,8327
4253,2025-04-30,100,12,605,403,194.82,26,4248
4254,2024-01-21,29,5,603,401,89.63,25,7538
4255,2023-04-27,89,13,602,400,228.58,24,1082
4256,2022-03-06,16,17,600,402,414.2,34,1326
4257,2024-06-17,91,19,604,401,287.62,78,4676
4258,2024-12-26,98,3,603,402,457.14,55,14558
4259,2024-07-15,50,11,604,403,172.7,22,9245
4260,2024-05-24,36,11,605,403,387.64,51,622
4261,2023-10-18,94,27,603,401,148.06,100,12728
4262,2024-08-24,59,10,602,401,476.52,15,12157
4263,2023-10-23,26,22,602,401,342.92,44,457
4264,2022-02-16,63,10,601,400,286.2,57,3027
4265,2022-05-18,53,18,603,402,412.35,74,13373
4266,2024-03-26,92,11,600,403,64.02,13,2622
4267,2022-09-04,81,24,603,403,408.26,31,847
4268,2025-06-05,32,15,604,401,200.96,87,13226
4269,2025-04-11,54,14,601,400,473.49,16,7756
4270,2023-11-03,73,14,600,402,413.82,90,8457
4271,2022-11-28,29,11,601,400,141.3,12,2588
4272,2022-05-15,73,1,604,402,420.05,22,5554
4273,2024-10-20,15,25,604,401,364.49,19,1885
4274,2023-05-14,71,25,605,403,121.72,62,13490
4275,2025-03-04,4,6,602,400,485.57,69,5375
4276,2025-01-27,30,20,601,402,64.89,23,1202
4277,2025-01-10,20,23,600,402,68.32,32,13247
4278,2024-02-21,100,7,603,403,282.8,78,12459
4279,2025-01-09,65,10,601,402,273.26,58,4398
4280,2022-07-21,2,14,605,401,342.12,9,11509
4281,2024-08-05,7,22,604,401,187.73,44,10470
4282,2024-02-14,84,16,602,400,437.83,11,11520
4283,2025-01-26,9,21,601,402,215.24,53,3510
4284,2024-02-06,66,24,604,400,407.9,25,4526
4285,2024-05-27,65,17,602,400,321.52,95,2951
4286,2023-01-11,24,17,605,400,304.84,5,13397
4287,2025-04-19,81,23,605,402,409.6,44,13177
4288,2022-03-31,90,20,600,402,116.97,76,8502
4289,2022-07-28,52,19,603,401,255.41,9,12637
4290,2024-10-06,75,6,604,401,386.3,12,8922
4291,2022-12-17,76,8,602,402,69.34,28,9587
4292,2024-12-20,100,12,600,401,319.89,65,2360
4293,2023-02-17,7,20,605,402,464.47,100,11691
4294,2024-11-26,42,8,603,400,458.84,16,8044
4295,2024-02-14,64,3,600,400,411.13,79,11122
4296,2024-02-01,20,9,601,402,179.53,90,3123
4297,2025-03-19,10,13,604,401,73.0,90,12360
4298,2023-08-30,98,25,602,401,277.35,18,8040
4299,2023-03-14,51,12,603,401,71.89,48,9657
4300,2023-05-10,99,23,605,403,487.01,41,2730
4301,2024-12-23,17,4,600,400,218.04,42,12606
4302,2024-08-22,56,13,600,402,396.65,41,6360
4303,2023-09-12,31,24,605,401,377.44,23,357
4304,2025-04-12,9,24,605,403,344.39,60,9965
4305,2022-03-15,2,22,603,403,147.69,11,2487
4306,2024-03-28,48,6,605,402,73.46,17,414
4307,2025-04-15,31,25,602,401,70.61,30,8794
4308,2023-03-21,35,5,603,403,445.88,52,6517
4309,2025-01-06,68,20,603,401,352.74,77,3297
4310,2025-05-29,2,27,605,401,92.3,46,14086
4311,2023-07-19,54,16,605,403,270.19,7,7286
4312,2022-04-05,75,15,604,401,441.66,35,280
4313,2024-05-18,23,12,603,400,205.07,83,13490
4314,2022-05-20,87,6,601,401,200.39,18,8065
4315,2024-10-01,51,21,601,402,98.13,99,3960
4316,2022-12-30,70,22,602,403,470.41,99,186
4317,2022-10-29,64,12,605,400,483.5,48,4976
4318,2023-09-12,25,15,602,403,226.78,72,8305
4319,2023-09-09,42,21,601,402,387.29,70,12193
4320,2023-04-30,50,9,604,402,156.12,42,5953
4321,2023-09-13,46,10,605,402,274.5,79,9198
4322,2023-04-06,56,9,600,401,372.27,65,12647
4323,2024-01-11,38,15,604,401,96.96,60,6827
4324,2024-06-03,49,21,605,400,366.26,90,13734
4325,2022-09-15,54,12,602,401,89.19,35,2836
4326,2022-06-14,76,23,604,402,119.75,16,1244
4327,2025-04-29,81,27,604,401,146.01,13,6692
4328,2022-12-13,100,26,604,402,98.63,46,6005
4329,2024-02-07,47,19,602,400,389.96,67,8108
4330,2023-09-04,22,18,600,402,141.25,87,325
4331,2023-08-21,64,23,600,400,175.6,20,12799
4332,2024-01-23,63,19,600,401,218.9,36,9063
4333,2023-08-25,52,25,604,400,409.7,19,11788
4334,2023-02-24,24,20,604,401,487.97,100,14890
4335,2023-07-31,73,17,600,403,265.99,76,3912
4336,2025-06-06,70,26,600,401,179.81,44,7110
4337,2024-10-29,82,2,605,401,93.55,6,6698
4338,2022-02-08,85,13,600,403,94.0,36,10737
4339,2024-02-11,46,22,604,402,345.82,15,6556
4340,2023-03-03,44,9,603,400,98.75,35,9669
4341,2024-05-04,93,18,602,400,189.21,63,1096
4342,2025-03-23,61,24,602,402,405.1,27,12136
4343,2023-11-18,59,15,601,402,54.75,41,11076
4344,2024-03-07,36,19,600,401,197.77,59,6543
4345,2024-05-27,90,21,600,403,305.35,34,7049
4346,2025-02-25,60,1,604,402,68.64,19,2451
4347,2022-09-17,53,21,601,400,213.33,82,1108
4348,2025-03-27,17,5,605,400,342.57,12,1487
4349,2023-11-06,50,4,605,402,58.53,17,3777
4350,2023-04-27,45,4,603,402,352.43,48,14949
4351,2024-01-21,10,2,605,403,429.39,65,1860
4352,2023-05-31,74,11,602,403,142.04,88,222
4353,2022-12-22,39,12,601,400,244.06,76,12447
4354,2022-06-04,64,27,600,401,191.89,61,12109
4355,2024-05-11,15,3,600,402,430.71,79,2047
4356,2023-05-09,30,13,600,403,464.69,55,2602
4357,2022-12-10,6,15,605,400,344.13,95,10399
4358,2023-11-28,95,20,605,403,50.84,80,11547
4359,2023-06-29,40,21,601,401,306.49,34,2833
4360,2023-10-08,54,9,601,401,111.23,8,14474
4361,2025-06-17,66,8,602,401,138.16,15,2087
4362,2023-05-14,87,20,602,401,224.97,13,5443
4363,2025-01-17,2,18,603,402,391.38,96,10496
4364,2023-10-25,22,23,602,402,61.61,69,7737
4365,2023-09-04,60,11,600,403,99.08,30,1781
4366,2023-06-25,11,15,601,401,366.8,63,5927
4367,2023-12-22,46,1,603,402,471.16,67,13898
4368,2022-04-11,71,13,600,403,261.59,76,2262
4369,2025-05-02,59,14,605,401,364.52,84,5318
4370,2022-06-05,68,15,603,401,318.68,12,12882
4371,2024-06-02,99,18,601,402,135.35,32,7017
4372,2023-02-17,98,24,605,402,119.74,84,2423
4373,2022-02-18,59,14,605,400,254.84,56,9596
4374,2024-07-13,54,10,605,400,349.23,76,10704
4375,2024-03-06,15,7,605,402,294.75,11,4544
4376,2024-02-18,98,21,605,403,164.78,35,13531
4377,2024-05-26,8,8,600,400,85.71,40,448
4378,2024-10-04,73,27,601,402,379.09,77,1714
4379,2022-11-29,8,17,600,403,92.06,53,2441
4380,2022-12-22,39,3,603,403,296.64,85,4676
4381,2023-08-08,89,26,605,402,488.98,67,10694
4382,2023-08-01,22,5,601,401,151.09,28,13252
4383,2023-04-08,52,27,602,403,378.97,78,1641
4384,2022-12-14,77,7,603,400,439.75,13,13929
4385,2024-07-15,76,14,602,400,265.52,86,12179
4386,2023-09-06,30,9,602,403,122.85,86,3820
4387,2023-06-10,92,18,605,403,450.69,20,6651
4388,2022-03-19,44,25,603,402,260.95,60,2997
4389,2023-03-03,57,17,601,401,96.72,98,235
4390,2023-08-11,28,10,604,400,386.73,83,10563
4391,2024-04-08,41,19,605,402,403.21,86,2774
4392,2023-12-03,37,13,603,403,388.18,87,8372
4393,2022-12-20,79,25,602,401,348.4,30,5725
4394,2022-03-11,15,9,604,400,270.09,15,12382
4395,2023-02-10,36,6,603,402,239.16,5,11075
4396,2022-04-26,78,10,601,401,231.92,65,7513
4397,2024-02-23,80,13,605,403,300.86,63,882
4398,2024-02-19,81,25,600,400,477.59,5,9380
4399,2025-04-03,59,8,600,401,124.98,76,3582
4400,2023-05-03,53,13,602,401,112.03,69,4715
4401,2022-01-10,40,7,605,402,54.91,32,14362
4402,2023-07-27,87,19,602,403,451.95,99,12746
