sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
6780,2023-11-19,693,14,16,401,87,17529.32,15
6781,2024-08-22,451,16,197,402,13,25534.41,1
6782,2023-03-13,636,13,189,401,29,27666.67,15
6783,2022-07-02,145,3,39,403,44,1477.8,4012
6784,2024-12-20,735,6,164,400,83,2344.44,15921
6785,2023-10-26,624,26,162,403,30,3903.44,1
6786,2022-04-13,236,18,33,401,97,17748.78,1
6787,2025-11-30,700,16,141,401,95,28032.26,1
6788,2025-08-22,783,8,105,402,51,2383.21,21946
6789,2023-05-14,55,11,137,400,8,8721.23,14
6790,2023-02-02,360,21,52,402,36,357.84,1
6791,2025-12-13,836,9,136,402,8,1349.29,17128
6792,2023-07-11,710,27,162,402,97,3050.24,1
6793,2025-07-25,990,22,76,401,90,492.35,1
6794,2022-06-14,267,4,25,401,69,1434.78,2590
6795,2023-11-13,503,11,74,402,64,8555.95,11
6796,2024-05-04,309,2,61,400,94,852.11,4163
6797,2025-07-03,310,6,45,400,75,2128.88,20459
6798,2024-10-06,869,4,182,400,76,1809.63,4294
6799,2025-03-05,42,8,40,402,49,1382.59,22937
6800,2025-01-12,144,7,48,403,44,1291.14,24115
6801,2022-11-24,534,5,104,402,29,2240.76,3611
6802,2022-05-31,273,1,191,400,33,1721.18,5992
6803,2025-12-27,268,23,184,401,24,455.2,1
6804,2024-05-30,871,18,157,400,52,27028.06,1
6805,2024-05-24,529,16,46,400,9,27366.7,1
6806,2023-06-14,489,9,177,403,85,1029.49,16087
6807,2025-06-23,148,12,117,402,4,16848.01,15
6808,2024-08-28,729,12,91,403,57,8191.84,5
6809,2025-05-06,267,15,125,401,54,22216.74,5
6810,2025-11-07,430,4,58,403,70,1531.78,2471
6811,2023-09-08,683,2,127,403,69,1421.05,2190
6812,2024-07-20,792,3,46,400,82,1691.97,4214
6813,2025-06-17,940,21,93,400,17,752.1,1
6814,2023-02-14,294,16,4,401,85,26607.05,1
6815,2024-11-23,194,21,125,402,55,385.53,1
6816,2023-02-07,717,18,68,402,13,27221.52,1
6817,2023-01-03,106,14,168,403,13,25706.23,5
6818,2024-01-12,300,13,165,403,85,31337.95,14
6819,2023-09-05,697,21,130,400,84,696.99,1
6820,2025-05-05,241,22,73,402,72,511.87,1
6821,2025-12-06,917,15,122,403,10,10674.41,12
6822,2022-05-02,139,23,83,402,50,618.38,1
6823,2022-05-28,663,8,155,403,1,1228.2,23660
6824,2025-03-22,854,9,146,401,33,1419.92,17986
6825,2022-12-21,15,20,8,400,97,594.21,1
6826,2023-12-24,551,7,12,403,52,1166.46,20407
6827,2024-05-12,268,19,192,401,38,24773.79,1
6828,2024-08-29,34,5,65,403,42,1041.19,3723
6829,2022-06-01,130,18,34,403,68,31652.92,1
6830,2025-02-14,15,21,99,400,41,530.08,1
6831,2024-10-31,430,4,142,403,2,678.75,2054
6832,2024-03-29,374,6,135,400,99,2272.08,11968
6833,2025-05-07,565,6,1,401,43,2337.81,10000
6834,2023-07-03,951,5,102,401,68,876.8,5981
6835,2024-01-28,754,7,161,402,20,2529.15,20742
6836,2025-09-12,53,21,19,400,8,206.05,1
6837,2023-07-13,880,9,43,401,27,2056.43,12786
6838,2024-05-28,895,13,101,401,22,18218.47,15
6839,2024-05-11,116,6,18,400,75,1566.47,21416
6840,2025-03-04,575,1,33,400,59,2109.1,4781
6841,2025-10-24,752,2,153,401,40,2097.28,4844
6842,2024-04-20,870,17,105,403,28,34866.12,1
6843,2022-06-21,341,7,181,403,50,1473.97,12744
6844,2025-01-20,206,9,158,400,42,2218.7,14412
6845,2023-06-11,360,10,62,402,47,24453.13,8
6846,2024-09-09,372,18,39,403,66,28666.18,1
6847,2025-08-12,666,4,133,403,78,1778.63,4652
6848,2023-09-08,100,20,7,403,45,597.57,1
6849,2023-07-29,329,27,5,400,90,2779.87,1
6850,2024-12-22,652,4,150,403,77,755.33,4947
6851,2023-05-23,686,18,120,403,73,16934.53,1
6852,2025-02-24,336,11,119,403,77,25606.23,7
6853,2025-05-29,800,20,68,400,70,364.9,1
6854,2024-04-17,83,16,42,401,66,29196.18,1
6855,2024-02-03,287,5,124,402,35,1141.53,5025
6856,2025-10-04,601,1,108,403,24,1637.37,2713
6857,2025-04-02,566,23,139,400,3,407.96,1
6858,2024-07-06,907,7,15,400,72,2972.04,23569
6859,2025-02-09,654,12,21,401,73,20334.44,5
6860,2024-09-03,926,7,171,402,42,2921.73,20774
6861,2022-02-07,458,2,33,402,43,1783.67,4526
6862,2024-04-07,353,26,108,400,65,4556.35,1
6863,2022-02-05,26,14,187,402,2,15250.45,14
6864,2025-10-13,2,5,55,400,49,800.2,5196
6865,2022-05-25,878,2,175,403,37,1128.11,4644
6866,2025-09-06,804,6,89,402,15,810.27,24929
6867,2025-03-16,586,13,36,400,40,32199.42,12
6868,2024-11-30,712,4,93,401,61,691.11,5845
6869,2025-05-25,706,7,123,400,63,2642.8,18727
6870,2023-01-06,296,7,176,401,69,2895.82,10890
6871,2025-04-09,218,2,8,401,80,1804.85,4470
6872,2023-05-18,97,20,177,402,54,222.17,1
6873,2025-11-22,256,4,173,402,11,1153.31,5155
6874,2022-12-30,518,3,12,403,87,2200.88,2551
6875,2023-10-14,158,1,145,401,62,1168.86,5555
6876,2022-03-11,897,2,111,401,72,986.64,5183
6877,2023-10-31,794,11,97,400,45,33130.56,12
6878,2025-12-17,981,8,131,402,53,1563.5,15437
6879,2023-01-20,571,4,7,401,93,2178.24,3474
6880,2025-03-04,980,9,123,402,68,1388.22,18207
6881,2022-11-02,172,12,122,402,15,31619.39,13
6882,2025-01-30,230,1,67,403,52,916.35,3443
6883,2024-03-10,657,2,160,401,66,1029.6,3821
6884,2023-04-15,358,3,131,401,37,1743.78,5996
6885,2023-08-09,295,8,179,402,40,2600.17,21295
6886,2023-05-24,381,4,124,403,6,981.61,2802
6887,2025-04-05,438,12,134,402,14,25516.52,6
6888,2025-05-18,605,6,113,401,47,1235.21,20566
6889,2025-06-04,671,12,46,403,74,23223.9,7
6890,2023-05-03,538,21,166,403,20,347.69,1
6891,2024-06-18,296,5,119,401,93,1428.48,5939
6892,2024-12-16,90,1,178,402,49,2149.36,4923
6893,2025-05-05,453,13,98,402,7,15951.83,8
6894,2022-11-29,850,5,152,401,67,2349.77,5547
6895,2025-04-24,340,13,58,401,88,10682.76,9
6896,2022-05-28,426,8,53,403,82,1834.72,19903
6897,2024-11-20,314,19,133,403,69,35917.27,1
6898,2024-07-22,597,5,162,401,95,1352.24,3601
6899,2023-04-02,93,14,99,403,40,25963.17,12
6900,2023-12-27,991,14,75,400,25,26195.15,13
6901,2022-09-29,84,19,42,400,93,34034.38,1
6902,2023-07-13,69,23,189,401,5,702.34,1
6903,2023-01-22,656,18,17,403,18,20811.47,1
6904,2024-10-29,430,3,77,403,8,1854.44,4007
6905,2023-05-27,144,22,160,403,48,755.86,1
6906,2025-03-22,551,19,83,403,48,27703.77,1
6907,2025-07-31,579,20,107,400,67,584.23,1
6908,2025-01-06,93,4,54,403,14,1533.17,3847
6909,2025-11-01,801,7,28,402,22,1566.82,15030
6910,2023-04-17,755,3,45,400,26,1190.01,4936
6911,2022-06-12,181,16,47,402,37,43938.63,1
6912,2024-04-29,356,4,197,401,50,739.61,2416
6913,2025-08-19,184,19,54,400,43,23099.73,1
6914,2024-10-19,106,22,132,403,53,558.16,1
6915,2024-03-29,206,1,119,400,33,876.95,2408
6916,2025-01-09,650,20,191,403,10,277.83,1
6917,2024-02-25,46,24,125,403,50,4234.11,1
6918,2023-08-05,238,18,72,403,88,21235.17,1
6919,2024-10-12,426,4,63,403,93,2346.89,2852
6920,2022-10-17,376,6,46,400,76,2362.77,20458
6921,2022-05-13,825,9,85,402,20,883.0,12802
6922,2024-05-23,97,6,187,402,30,1391.76,20482
6923,2025-07-04,970,6,51,403,86,1844.66,20643
6924,2023-08-14,391,22,187,401,96,226.13,1
6925,2023-01-20,814,14,14,402,82,17818.92,11
6926,2024-11-11,905,17,168,401,61,25014.05,1
6927,2024-02-17,158,22,82,401,93,221.32,1
6928,2023-08-03,956,7,20,402,15,900.01,16645
6929,2025-09-07,232,10,136,402,78,15191.23,15
6930,2022-06-01,139,7,130,402,63,1231.91,10843
6931,2025-10-27,37,19,171,401,29,31872.27,1
6932,2025-04-04,225,3,95,402,76,1323.32,4085
6933,2025-07-19,569,2,54,402,79,1601.78,5616
6934,2023-03-06,578,18,100,401,75,30896.25,1
6935,2024-04-12,574,3,183,402,27,1889.83,4000
6936,2022-05-01,846,21,1,402,59,744.46,1
6937,2025-12-30,639,25,100,402,1,2921.2,1
6938,2023-10-09,592,10,95,402,4,16207.52,12
6939,2022-03-01,106,8,174,403,51,834.14,16756
6940,2024-03-11,356,16,83,401,69,34365.77,1
6941,2024-09-01,956,9,183,402,92,2703.76,22267
6942,2023-02-04,137,2,65,401,31,1121.05,2172
6943,2023-12-23,19,2,27,402,5,1842.36,4351
6944,2025-05-01,847,9,190,402,32,2643.88,11650
6945,2025-12-06,391,18,196,401,86,32752.06,1
6946,2022-12-25,817,18,38,403,7,44461.34,1
6947,2022-11-26,1000,19,37,403,28,18264.32,1
6948,2024-08-03,162,6,198,403,17,1393.05,21727
6949,2022-11-12,652,3,67,403,95,1136.3,2596
6950,2022-01-19,609,3,60,403,89,1031.74,2608
6951,2022-12-22,135,16,25,402,25,15452.28,1
6952,2022-01-31,133,7,42,402,34,1998.06,21011
6953,2024-06-12,679,1,126,402,73,1753.25,5424
6954,2025-05-08,99,11,155,401,42,17062.57,7
6955,2023-08-29,997,9,151,402,36,2994.33,13011
6956,2024-03-15,916,14,97,402,37,15419.5,12
6957,2024-04-09,58,23,93,402,28,475.02,1
6958,2023-08-25,385,3,1,400,83,606.26,2775
6959,2025-05-22,477,1,61,402,49,1305.8,5670
6960,2024-04-28,57,2,86,401,55,2237.81,4954
6961,2024-07-04,482,17,126,401,96,27641.9,1
6962,2025-07-21,955,21,151,401,19,457.59,1
6963,2025-11-30,299,5,121,401,91,1803.32,4343
6964,2024-12-26,462,21,190,402,24,526.33,1
6965,2024-10-28,708,5,111,400,22,881.16,3144
6966,2025-12-04,609,2,136,403,29,2384.9,5875
6967,2025-03-19,202,6,46,401,93,1233.07,15331
6968,2023-01-20,168,5,38,401,63,2389.9,3576
6969,2023-06-25,698,5,11,403,93,2151.24,3193
6970,2025-08-07,704,3,80,403,44,1138.73,2703
6971,2025-09-29,947,5,95,402,50,2377.23,3030
6972,2023-04-13,454,14,146,401,29,25964.24,15
6973,2023-06-06,590,15,72,403,54,25391.06,5
6974,2025-10-30,931,5,165,402,59,1844.82,2805
6975,2022-07-16,286,2,187,400,30,2146.32,4264
6976,2025-06-09,213,13,94,401,80,21728.54,14
6977,2025-12-10,82,14,196,401,5,8584.06,8
6978,2022-12-27,594,12,93,402,74,17187.5,12
6979,2024-02-25,354,2,123,400,17,1221.65,5723
6980,2022-07-07,231,2,2,402,72,625.22,3974
6981,2025-12-03,432,20,155,403,39,534.53,1
6982,2025-02-18,516,19,73,401,60,35438.14,1
6983,2024-01-11,737,12,26,400,35,12541.07,14
6984,2023-11-26,561,3,93,402,6,2317.45,3559
6985,2023-04-03,570,13,36,401,59,23427.16,15
6986,2025-03-24,865,20,86,403,17,647.77,1
6987,2024-05-31,694,15,161,403,14,26035.76,9
6988,2024-11-17,816,1,95,403,46,2205.89,5580
6989,2024-11-13,757,8,109,401,85,2952.6,12340
6990,2024-07-30,418,6,68,402,7,2529.09,19332
6991,2024-03-19,757,4,64,401,26,1143.99,2145
6992,2025-12-09,435,17,197,403,42,40241.03,1
6993,2023-11-11,778,2,70,401,93,642.23,3311
6994,2024-04-18,751,4,57,401,39,1741.06,3208
6995,2022-03-19,890,2,39,400,92,1461.22,3414
6996,2024-06-22,273,1,86,400,87,677.42,2266
6997,2023-12-27,864,21,8,400,80,590.33,1
6998,2023-09-29,936,22,20,401,96,344.46,1
6999,2025-10-23,191,3,198,400,52,894.18,5522
7000,2022-09-08,283,8,16,401,56,1763.66,17594
7001,2024-03-28,449,15,42,403,65,18296.07,9
7002,2024-03-27,424,11,189,402,4,8999.37,15
7003,2022-03-26,472,6,10,402,14,2409.82,22012
7004,2023-05-23,139,3,96,402,51,1542.68,2037
7005,2025-06-20,621,11,124,400,40,10829.2,13
7006,2022-08-04,734,6,150,400,9,856.14,14197
7007,2024-09-22,847,1,50,402,89,1390.78,4861
7008,2022-04-06,74,12,8,401,37,32772.92,7
7009,2024-11-15,583,10,75,403,8,27249.41,11
7010,2024-04-11,910,2,11,402,86,732.09,3877
7011,2025-10-15,868,2,90,403,48,735.07,5279
7012,2024-11-28,805,1,132,402,59,1255.98,4138
7013,2024-11-07,563,4,111,403,57,1347.46,5157
7014,2023-12-18,990,16,68,401,67,23018.21,1
7015,2024-10-25,234,1,146,403,45,1197.84,2086
7016,2025-10-08,124,2,14,403,88,2276.4,3942
7017,2025-12-10,160,2,27,402,43,1571.79,2470
7018,2022-11-11,126,4,121,402,13,913.5,4969
7019,2023-10-23,263,3,29,402,5,1709.41,3078
7020,2024-02-26,403,4,162,400,33,2334.27,2042
7021,2024-09-12,977,13,90,401,28,13042.92,10
7022,2023-04-28,125,16,128,402,10,29903.33,1
7023,2024-04-11,192,4,9,403,70,861.06,5005
7024,2025-07-02,664,26,192,401,23,4347.9,1
7025,2025-10-13,308,23,9,403,95,631.53,1
7026,2022-07-30,625,7,61,402,53,1498.72,13772
7027,2024-02-27,40,1,189,400,84,2260.96,4385
7028,2024-09-21,628,6,26,402,99,2632.93,19679
7029,2023-04-05,723,16,153,400,79,15772.21,1
7030,2022-01-10,700,7,160,401,58,2636.2,24113
7031,2024-06-09,965,14,48,403,67,11664.37,15
7032,2024-11-05,534,8,182,402,76,2412.56,15495
7033,2023-06-08,885,21,68,401,82,680.31,1
7034,2022-06-24,197,3,104,403,55,2077.49,2608
7035,2025-11-27,267,13,161,401,77,14556.92,11
7036,2024-06-15,875,9,17,401,11,2767.32,18989
7037,2024-02-13,39,2,35,402,90,1617.95,4988
7038,2024-12-02,900,8,110,400,64,1215.86,22057
7039,2024-12-05,483,7,118,402,65,2259.09,17463
7040,2022-12-30,69,1,35,401,33,1519.23,5648
7041,2024-05-28,984,5,92,402,11,2026.29,4592
7042,2025-01-12,734,11,91,400,59,13156.88,6
7043,2022-09-19,591,5,111,403,50,924.52,3019
7044,2022-09-22,86,19,5,403,11,34287.96,1
7045,2024-08-06,457,17,84,402,94,32688.91,1
7046,2023-12-24,120,13,15,401,88,25399.11,11
7047,2022-06-24,576,23,109,401,100,770.66,1
7048,2022-05-11,114,24,1,403,87,3441.37,1
7049,2025-10-13,246,15,168,400,86,23335.63,15
7050,2024-04-18,969,27,56,403,97,4643.65,1
7051,2025-10-17,422,5,53,400,28,1351.36,5637
7052,2023-07-20,836,8,180,402,52,896.9,16406
7053,2023-08-19,659,27,184,400,44,1530.06,1
7054,2024-10-13,363,1,13,401,87,1767.49,3391
7055,2022-07-22,624,2,160,403,24,677.49,4563
7056,2023-05-17,370,5,10,400,45,1970.94,5397
7057,2022-05-20,1000,27,80,403,10,4748.44,1
7058,2023-06-03,600,8,33,400,34,2504.64,23831
7059,2024-10-29,217,9,179,403,24,905.98,10210
7060,2025-07-07,611,14,113,401,52,24470.55,5
7061,2023-12-31,95,6,80,402,79,2432.35,24747
7062,2022-09-27,899,9,157,403,2,1885.29,14317
7063,2023-08-10,243,1,145,401,90,1409.85,3143
7064,2022-11-27,96,27,86,401,48,3024.09,1
7065,2025-12-10,24,24,127,403,44,2476.77,1
7066,2024-07-13,658,20,115,401,46,399.44,1
7067,2023-05-11,661,21,159,401,42,735.88,1
7068,2025-01-02,54,11,10,400,26,30227.55,11
7069,2024-02-04,970,7,143,403,55,1733.9,14769
7070,2022-01-30,453,23,95,402,27,483.19,1
7071,2024-06-03,791,16,64,403,34,41658.18,1
7072,2025-12-04,678,13,35,400,64,15680.27,14
7073,2022-03-28,2,7,12,400,98,924.79,18940
7074,2023-06-29,847,11,1,402,15,21299.65,6
7075,2022-09-04,4,2,129,402,20,2043.97,2022
7076,2025-11-07,868,1,3,403,77,2062.94,3658
7077,2024-02-12,702,14,181,400,67,20529.03,12
7078,2022-01-07,548,18,103,403,52,18413.12,1
7079,2023-07-16,87,9,80,403,35,2736.11,14271
7080,2022-02-10,918,8,74,403,96,1291.45,19666
7081,2025-08-14,688,13,166,403,19,27373.09,11
7082,2024-04-02,129,13,34,400,56,26625.08,12
7083,2025-06-08,108,3,10,400,22,2004.94,5242
7084,2025-10-27,742,7,106,403,46,1951.09,14952
7085,2022-10-03,739,2,136,400,76,2225.11,4897
7086,2024-06-25,325,9,160,403,74,2787.1,24312
7087,2022-09-23,920,2,71,401,46,1803.62,3842
7088,2022-11-15,195,20,46,403,30,519.34,1
7089,2023-05-20,555,4,164,403,39,1339.12,5214
7090,2025-06-27,311,2,113,400,30,1805.33,5146
7091,2025-08-25,387,16,16,402,66,33614.41,1
7092,2024-05-25,338,7,155,401,40,2511.41,17665
7093,2024-04-18,454,7,56,401,84,1030.31,21719
7094,2025-07-25,262,5,74,403,76,628.87,2649
7095,2024-10-28,170,14,41,401,26,33294.51,10
7096,2025-07-08,303,6,41,403,15,1498.16,22935
7097,2022-09-17,774,19,2,400,67,27097.26,1
7098,2022-08-06,954,10,110,400,41,10392.86,11
7099,2025-04-10,518,23,41,403,91,501.22,1
7100,2022-02-14,318,3,142,402,17,2125.56,3476
7101,2022-02-26,774,8,11,400,81,1351.19,20463
7102,2024-02-24,675,3,177,403,30,1726.81,2072
7103,2025-10-30,903,9,51,403,96,1226.0,24476
7104,2025-10-05,260,9,134,403,16,2125.88,10371
7105,2025-03-24,264,5,36,402,78,1304.34,2178
7106,2023-04-01,729,8,176,403,72,2974.07,13003
7107,2023-03-02,727,20,52,400,3,406.73,1
7108,2023-05-25,491,5,159,403,6,2036.23,2427
7109,2022-09-21,816,5,109,403,3,1852.84,4115
7110,2024-01-27,78,7,71,402,41,2806.46,13911
7111,2025-08-07,73,5,191,400,33,868.14,4644
7112,2023-12-28,356,1,200,401,64,1514.31,2816
7113,2024-05-31,574,8,182,402,40,2231.33,22333
7114,2025-12-27,149,20,79,402,29,474.71,1
7115,2025-09-05,539,16,153,401,46,39623.41,1
7116,2025-10-01,846,15,114,402,66,27196.69,5
7117,2025-09-17,439,8,199,401,42,1534.91,10566
7118,2024-03-11,195,26,164,403,81,3194.57,1
7119,2023-07-22,915,16,101,400,58,34569.31,1
7120,2023-10-16,214,4,65,403,61,722.33,2740
7121,2022-06-19,288,3,112,403,95,1976.07,2381
7122,2024-03-20,230,3,17,403,83,1386.12,4903
7123,2023-05-09,282,7,168,400,31,2913.63,14332
7124,2023-06-18,427,3,42,400,90,735.35,4160
7125,2022-12-16,461,15,16,401,98,21377.3,8
7126,2025-04-08,397,4,172,403,33,653.07,4017
7127,2022-10-02,785,4,186,403,8,1151.83,5678
7128,2023-08-14,63,17,174,402,66,24822.11,1
7129,2023-06-08,810,3,110,401,17,2268.99,4681
7130,2025-08-31,457,9,85,402,34,1850.67,16265
7131,2025-09-06,1,3,196,400,16,2290.02,3929
7132,2025-03-29,290,2,2,402,100,1413.07,4698
7133,2025-08-21,131,7,166,402,99,1719.93,15833
7134,2024-10-30,442,25,171,400,49,3495.25,1
7135,2025-05-10,491,7,65,403,44,1799.41,22478
7136,2022-05-25,691,16,79,402,75,22030.95,1
7137,2024-01-29,650,25,93,403,80,3617.7,1
7138,2024-08-26,367,4,44,403,24,1782.06,4573
7139,2023-04-14,703,5,85,401,33,1071.61,2137
7140,2024-02-09,907,4,182,400,90,1244.49,5589
7141,2024-04-19,206,15,18,400,72,31062.01,5
7142,2024-02-16,747,13,43,401,58,28857.84,14
7143,2023-07-30,64,2,186,400,19,1520.6,3356
7144,2024-03-08,887,23,91,403,99,237.67,1
7145,2022-10-21,707,8,200,403,35,2233.16,20626
7146,2023-04-13,231,5,120,402,92,1715.78,4712
7147,2023-10-16,246,8,46,400,36,1394.7,23881
7148,2022-10-17,63,3,196,402,1,2076.23,4193
7149,2025-10-10,309,14,159,400,92,22179.26,15
7150,2023-09-15,981,6,103,402,26,1986.38,17395
7151,2023-09-28,910,22,45,402,63,762.86,1
7152,2022-05-01,170,4,115,401,71,786.48,3437
7153,2022-02-04,468,5,105,400,16,753.14,5642
7154,2022-06-02,860,21,126,403,28,238.99,1
7155,2024-03-30,388,20,136,403,93,340.73,1
7156,2024-06-09,508,3,56,403,10,636.09,4620
7157,2023-03-23,583,10,199,403,92,18740.65,11
7158,2025-12-19,124,8,102,403,80,2442.81,20829
7159,2025-01-30,742,9,45,403,95,1854.94,16443
7160,2025-01-30,78,7,162,402,81,1486.44,19330
7161,2024-10-17,186,4,142,400,55,1328.67,5994
7162,2024-02-10,451,4,114,402,12,784.5,5449
7163,2022-03-02,654,5,37,401,43,1246.75,4497
7164,2025-10-14,468,7,39,400,77,1223.02,15168
7165,2023-03-25,515,1,75,403,98,2013.27,2774
7166,2024-05-07,72,4,69,403,17,1030.52,3397
7167,2025-08-07,293,6,81,402,67,2920.96,15666
7168,2024-03-03,191,20,145,400,43,534.42,1
7169,2024-07-24,87,6,112,403,59,1792.08,10426
7170,2024-12-15,484,15,54,402,13,24354.48,6
7171,2024-02-20,813,18,142,400,26,24381.42,1
7172,2022-03-10,198,8,3,400,29,1154.98,15282
7173,2023-03-19,985,7,192,403,93,2327.6,22086
7174,2022-10-02,990,1,87,401,39,659.52,2657
7175,2025-11-08,715,8,18,402,38,2492.39,19760
7176,2022-03-18,594,8,194,402,58,2667.96,22500
7177,2025-04-20,483,1,1,402,47,1865.19,3966
7178,2025-06-29,439,7,48,401,6,1613.32,13214
7179,2024-12-14,69,21,95,401,50,397.85,1
7180,2024-02-05,824,21,121,402,79,671.36,1
7181,2022-09-18,523,7,61,403,54,1761.28,17103
7182,2023-06-26,648,22,80,401,93,789.78,1
7183,2024-10-17,317,20,104,401,25,218.21,1
7184,2025-08-22,770,4,50,401,73,2146.98,5118
7185,2022-05-25,143,13,71,401,18,30158.52,5
7186,2025-10-18,889,26,157,402,18,2013.88,1
7187,2025-07-26,775,5,115,401,34,2093.11,3090
7188,2024-11-06,980,3,170,402,62,690.24,4466
7189,2022-04-17,555,20,189,403,27,545.51,1
7190,2022-10-25,515,6,56,403,66,1007.68,10303
7191,2022-10-29,155,14,194,403,77,21642.55,14
7192,2024-07-24,902,16,1,400,100,18145.63,1
7193,2022-01-23,683,26,77,403,63,3675.88,1
7194,2025-09-08,437,5,186,401,81,2377.71,2249
7195,2022-10-28,398,7,8,401,1,883.87,21917
7196,2024-10-03,886,26,134,400,3,4545.6,1
7197,2025-09-11,82,17,71,401,28,18555.16,1
7198,2022-01-07,940,1,68,400,26,2248.29,4021
7199,2022-12-17,191,1,69,400,74,815.49,3409
7200,2025-04-02,341,15,34,403,74,25701.99,14
7201,2025-04-28,84,19,28,400,77,32857.05,1
7202,2025-12-08,389,16,18,402,31,33068.03,1
7203,2025-12-12,389,4,180,402,73,1758.2,3298
7204,2025-04-21,132,3,139,402,82,2360.89,3239
7205,2023-06-27,209,16,7,403,10,42031.26,1
7206,2025-05-08,431,16,22,403,44,18222.44,1
7207,2022-03-07,916,25,107,402,3,4965.1,1
7208,2022-07-26,640,7,162,403,26,2138.63,15962
7209,2022-12-26,671,5,16,403,1,1487.22,2516
7210,2024-09-03,871,6,51,400,43,2881.03,16088
7211,2025-07-11,207,16,46,401,99,25764.36,1
7212,2023-09-10,353,25,174,400,72,4744.73,1
7213,2024-04-12,560,14,5,402,39,25465.3,13
7214,2025-06-15,611,8,180,401,43,1705.96,19033
7215,2024-07-03,331,6,188,403,27,2302.94,19341
7216,2022-10-27,167,10,116,402,97,30771.61,15
7217,2025-07-06,812,12,145,403,27,10693.04,15
7218,2024-12-11,379,1,132,403,83,1728.18,2960
7219,2023-02-03,795,9,128,403,57,2591.51,16559
7220,2024-10-04,704,3,86,403,87,879.31,4078
7221,2023-08-31,517,23,184,401,6,518.39,1
7222,2023-08-27,268,11,152,401,2,24364.89,7
7223,2023-02-11,34,25,139,403,82,2642.97,1
7224,2025-08-08,333,7,140,401,6,2139.23,23416
7225,2025-04-07,197,7,193,403,11,1794.83,13377
7226,2023-12-14,158,5,146,401,83,2022.2,3677
7227,2024-05-26,705,3,117,400,33,969.45,2252
7228,2024-07-03,533,6,6,400,93,2568.32,14199
7229,2023-08-01,607,1,82,403,8,2263.56,2058
7230,2024-10-13,762,1,182,403,50,1036.96,5459
7231,2023-10-18,77,6,132,403,46,805.18,14524
7232,2024-08-25,312,10,175,402,25,27540.82,7
7233,2022-11-22,682,1,150,402,37,615.11,4970
7234,2024-07-19,695,3,180,401,74,1188.29,3019
7235,2022-06-18,395,3,69,401,13,1376.45,3112
7236,2025-08-10,960,5,17,401,8,1575.73,2250
7237,2023-12-15,627,2,151,403,33,818.08,2596
7238,2022-09-25,111,9,79,400,66,1041.1,11576
7239,2023-04-23,993,3,154,401,52,1950.24,2154
7240,2025-10-09,768,2,20,403,17,2276.56,3684
7241,2023-01-10,127,9,77,401,67,2991.72,19233
7242,2024-09-21,91,20,17,401,22,201.11,1
7243,2025-09-20,727,1,149,400,49,820.61,3862
7244,2023-08-05,346,27,63,402,24,3776.88,1
7245,2024-02-22,227,7,26,402,38,1654.11,15036
7246,2023-02-20,247,4,130,401,3,2203.67,2717
7247,2024-04-12,768,6,132,403,87,1490.32,13272
7248,2022-06-08,881,15,95,401,1,8367.5,14
7249,2022-06-24,630,18,165,403,9,19854.32,1
7250,2025-04-16,447,9,126,403,23,1135.29,17300
7251,2025-07-14,88,5,74,400,16,1482.83,3912
7252,2025-10-19,977,3,90,401,95,1649.41,5753
7253,2024-03-20,472,20,87,402,12,423.88,1
7254,2023-12-29,566,3,95,400,22,1892.73,5236
7255,2022-07-05,638,7,36,400,13,2179.22,12302
7256,2025-12-24,496,5,199,402,68,1149.87,3083
7257,2023-11-16,492,21,16,403,85,539.91,1
7258,2022-06-09,166,2,118,401,23,1710.99,4635
7259,2022-11-30,394,1,185,400,34,1776.79,2999
7260,2025-05-01,150,3,193,401,15,2113.82,4112
7261,2022-09-27,251,3,98,401,18,2325.85,5536
7262,2025-01-18,739,6,36,400,36,1281.1,24478
7263,2025-03-23,871,1,54,400,9,627.37,2463
7264,2022-12-19,289,8,64,401,60,1206.81,14620
7265,2024-06-17,658,6,86,401,85,2921.95,16083
7266,2023-10-02,931,15,122,402,4,11594.72,12
7267,2022-07-28,966,13,145,400,60,9433.0,9
7268,2024-05-21,410,15,189,403,67,20771.88,14
7269,2022-03-01,960,7,152,401,56,1573.38,21007
7270,2025-09-25,664,16,90,401,2,16909.15,1
7271,2025-01-24,875,9,160,401,49,2529.77,20127
7272,2022-10-03,463,4,56,400,73,1871.78,2778
7273,2022-11-04,421,6,28,402,79,1774.36,24921
7274,2023-04-10,885,3,200,401,46,685.9,5886
7275,2024-04-10,651,1,124,402,2,771.27,2589
7276,2025-10-16,750,2,146,401,93,2321.2,3512
7277,2023-05-14,229,2,22,400,39,978.41,4260
7278,2025-10-19,238,4,20,403,56,2210.98,5891
7279,2025-09-07,416,14,79,400,87,31751.98,12
7280,2023-05-27,315,23,11,401,63,549.33,1
7281,2022-10-20,118,5,85,402,9,2052.76,4375
7282,2024-07-29,811,3,117,402,17,1489.36,5697
7283,2023-07-26,246,7,166,400,48,1888.38,15275
7284,2022-08-12,959,23,103,401,39,206.28,1
7285,2023-03-03,134,2,87,401,66,1903.02,3238
7286,2022-04-03,551,12,53,403,58,27204.04,14
7287,2022-09-26,71,19,128,403,45,34408.54,1
7288,2022-10-11,886,1,118,400,81,1242.56,4841
7289,2024-08-18,68,4,79,403,36,1551.51,4589
