transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount,approval_status,procurement_method,approver_id,approval_date,purchase_order_number,contract_reference
10716,2023-04-23,2,25,98,8,16193,1281.25,Approved,Ausschreibung,829,2023-04-28,,
10717,2025-03-10,1,35,117,27,8490,1645.16,Approved,Vertrag,248,2025-03-16,,VTR-2024-3940
10718,2022-05-16,3,37,123,18,11890,816.58,Approved,Vertrag,506,2022-05-18,PO-254409,
10719,2024-01-10,2,27,142,1,3018,382.52,Approved,Direktvergabe,666,2024-01-14,,VTR-2023-4915
10720,2024-11-14,2,16,124,13,3037,1390.02,Approved,Direktvergabe,499,2024-11-16,PO-878311,
10721,2025-06-18,2,10,90,8,6024,344.68,Approved,Direktvergabe,674,2025-06-24,PO-562007,VTR-2020-7609
10722,2024-08-05,2,24,161,25,15643,1856.26,Approved,Ausschreibung,193,2024-08-10,PO-925085,VTR-2023-2059
10723,2025-05-21,1,13,80,15,4066,1476.61,Approved,Vertrag,590,2025-05-28,PO-957634,VTR-2023-5858
10724,2024-07-13,1,28,72,24,4231,2986.23,Approved,Vertrag,539,2024-07-18,PO-721236,VTR-2020-6779
10725,2025-01-30,3,11,72,18,10671,1109.73,Pending,Ausschreibung,,,PO-296622,VTR-2022-1845
10726,2025-06-12,2,26,46,18,14703,1989.53,Rejected,Direktvergabe,389,2025-06-13,,
10727,2024-01-30,2,30,37,7,11924,607.5,Approved,Ausschreibung,110,2024-02-04,PO-931065,VTR-2023-8513
10728,2025-04-08,2,20,58,11,15255,482.07,Approved,Vertrag,47,2025-04-14,PO-728688,VTR-2022-7384
10729,2024-04-16,3,40,121,14,4416,605.53,Approved,Direktvergabe,17,2024-04-23,,VTR-2020-9222
10730,2022-08-22,3,18,38,26,8419,1291.63,Approved,Ausschreibung,12,2022-08-25,,
10731,2023-10-31,3,39,22,6,6189,1833.93,Pending,Ausschreibung,,,PO-548641,VTR-2021-9106
10732,2023-09-15,3,18,168,22,4572,58.85,Approved,Vertrag,750,2023-09-17,PO-373418,
10733,2022-03-06,2,32,1,11,16174,1720.41,Pending,Direktvergabe,,,PO-467636,
10734,2023-01-13,2,15,106,11,11524,1530.3,Approved,Direktvergabe,539,2023-01-19,,
10735,2023-04-29,1,17,39,25,6073,472.52,Approved,Vertrag,832,2023-04-30,PO-460167,
10736,2022-03-22,2,32,117,14,3640,171.89,Approved,Direktvergabe,112,2022-03-26,PO-313761,
10737,2024-04-22,1,28,143,2,18187,4272.16,Approved,Vertrag,698,2024-04-28,PO-597894,VTR-2024-6524
10738,2022-02-25,2,11,81,4,13425,554.79,Pending,Direktvergabe,,,PO-538989,VTR-2023-6355
10739,2025-03-04,2,17,114,9,2407,250.92,Pending,Direktvergabe,,,,VTR-2023-8124
10740,2025-03-10,2,26,54,14,3995,1879.19,Rejected,Ausschreibung,442,2025-03-13,,VTR-2022-8000
10741,2024-04-30,3,32,146,6,1548,584.36,Approved,Vertrag,767,2024-05-03,PO-520168,
10742,2023-03-30,3,27,165,1,10940,1916.31,Pending,Ausschreibung,,,PO-621256,
10743,2024-12-26,3,31,174,8,7025,802.51,Approved,Ausschreibung,947,2025-01-02,PO-784570,VTR-2020-8220
10744,2025-04-23,1,36,50,8,14435,1859.97,Approved,Direktvergabe,651,2025-04-24,PO-970110,VTR-2023-2673
10745,2023-03-12,3,22,155,7,11775,630.67,Approved,Direktvergabe,725,2023-03-14,,
10746,2025-02-22,3,17,189,22,4646,457.47,Approved,Ausschreibung,479,2025-02-25,PO-963917,VTR-2022-7505
10747,2023-09-24,2,22,113,22,2657,444.36,Approved,Vertrag,578,2023-09-25,PO-269574,VTR-2021-2449
10748,2022-10-28,1,12,126,11,14016,3467.89,Pending,Direktvergabe,,,PO-411833,VTR-2020-7476
10749,2024-12-27,1,35,23,12,8753,4301.71,Approved,Vertrag,410,2024-12-28,PO-732007,VTR-2024-8794
10750,2023-04-05,1,16,21,7,17284,4824.57,Approved,Ausschreibung,942,2023-04-06,PO-886759,VTR-2025-4787
10751,2022-03-21,2,21,184,15,1634,1971.36,Approved,Direktvergabe,306,2022-03-22,PO-489267,
10752,2025-03-02,3,16,43,7,13204,621.15,Approved,Ausschreibung,795,2025-03-04,,VTR-2020-5603
10753,2024-03-21,2,22,134,12,12003,766.08,Approved,Ausschreibung,198,2024-03-27,,
10754,2025-01-10,3,37,177,23,2830,407.23,Approved,Vertrag,366,2025-01-17,PO-237425,
10755,2023-05-20,2,34,90,15,8244,991.06,Approved,Ausschreibung,258,2023-05-27,PO-441372,VTR-2020-6841
10756,2024-10-25,1,31,19,11,4745,1747.3,Approved,Vertrag,185,2024-10-26,PO-914737,VTR-2021-5683
10757,2024-05-29,2,32,83,19,5116,531.25,Approved,Ausschreibung,988,2024-06-04,PO-884299,VTR-2021-1228
10758,2023-05-25,3,16,150,24,8379,645.77,Pending,Direktvergabe,,,,
10759,2023-04-07,2,23,46,15,4953,705.56,Approved,Vertrag,729,2023-04-12,PO-698659,
10760,2023-10-16,2,32,179,8,14225,1738.46,Approved,Ausschreibung,1,2023-10-22,PO-635044,
10761,2024-02-14,2,30,110,7,5449,1508.19,Pending,Vertrag,,,PO-482347,VTR-2023-3690
10762,2024-10-04,1,35,148,21,6234,4810.74,Approved,Vertrag,122,2024-10-06,PO-912490,
10763,2024-07-15,2,27,153,23,15582,1854.33,Approved,Vertrag,211,2024-07-22,,VTR-2020-8901
10764,2022-03-26,2,26,20,4,10300,338.04,Approved,Direktvergabe,76,2022-03-30,PO-824236,
10765,2023-12-22,2,40,94,6,8091,42.37,Approved,Vertrag,509,2023-12-28,PO-373940,
10766,2022-09-04,2,21,141,4,9682,1403.22,Approved,Direktvergabe,279,2022-09-11,PO-168778,VTR-2024-8569
10767,2022-10-07,2,24,18,17,10307,14.36,Approved,Ausschreibung,388,2022-10-09,PO-694441,
10768,2024-11-03,3,39,68,6,15995,387.08,Approved,Vertrag,750,2024-11-09,,VTR-2023-2684
10769,2022-09-04,3,40,103,26,12129,1451.86,Approved,Direktvergabe,499,2022-09-08,PO-220279,VTR-2024-1809
10770,2022-07-23,2,27,99,13,5621,1965.26,Approved,Direktvergabe,694,2022-07-29,PO-136957,
10771,2024-01-14,1,38,17,1,16492,4774.18,Pending,Vertrag,,,PO-785114,VTR-2020-5762
10772,2022-07-26,1,21,157,1,5827,1408.11,Approved,Ausschreibung,701,2022-07-29,PO-719487,VTR-2021-5167
10773,2022-08-22,1,25,128,6,5667,920.52,Approved,Vertrag,899,2022-08-29,,VTR-2020-3835
10774,2022-07-23,1,31,105,13,2295,3384.51,Approved,Vertrag,868,2022-07-28,PO-367805,VTR-2025-9343
10775,2022-10-13,1,32,165,4,7297,1478.43,Pending,Direktvergabe,,,,
10776,2025-04-08,2,11,186,10,15019,535.37,Approved,Vertrag,17,2025-04-15,PO-544268,VTR-2025-9070
10777,2024-03-14,1,11,72,6,12135,1110.31,Approved,Vertrag,909,2024-03-18,PO-556722,
10778,2022-06-02,2,38,174,2,15924,415.05,Approved,Direktvergabe,535,2022-06-05,,
10779,2025-06-05,2,12,133,22,10661,1407.52,Pending,Direktvergabe,,,,
10780,2023-11-12,1,31,82,17,2186,4591.0,Approved,Direktvergabe,318,2023-11-15,PO-771107,VTR-2022-4707
10781,2022-02-08,2,40,58,24,11855,926.1,Approved,Vertrag,494,2022-02-13,PO-633136,
10782,2023-10-29,3,23,61,9,8556,69.17,Approved,Vertrag,303,2023-11-03,PO-372454,VTR-2022-1070
10783,2024-07-19,2,34,185,17,17982,1896.62,Approved,Ausschreibung,19,2024-07-24,PO-513161,
10784,2024-07-16,1,36,131,25,6841,3817.5,Approved,Ausschreibung,307,2024-07-17,,
10785,2025-06-06,2,39,10,14,7925,1409.95,Approved,Direktvergabe,475,2025-06-09,PO-525826,VTR-2023-8244
10786,2024-06-08,1,17,193,14,17572,4468.13,Approved,Ausschreibung,380,2024-06-15,PO-933595,VTR-2021-4318
10787,2025-01-01,2,11,147,25,16166,1129.83,Approved,Vertrag,491,2025-01-05,PO-918363,
10788,2022-09-05,1,15,11,6,709,1680.0,Approved,Direktvergabe,929,2022-09-08,PO-662745,VTR-2022-1000
10789,2023-01-24,1,20,99,7,18496,826.0,Approved,Direktvergabe,2,2023-01-25,PO-731694,
10790,2023-12-30,3,29,106,21,16834,658.97,Approved,Ausschreibung,451,2024-01-06,,VTR-2022-4536
10791,2023-05-16,2,10,31,18,381,1142.19,Approved,Direktvergabe,205,2023-05-19,PO-491127,
10792,2023-10-22,2,30,197,18,4524,460.68,Approved,Ausschreibung,547,2023-10-27,PO-790022,
10793,2023-10-27,1,30,112,22,18962,285.21,Approved,Direktvergabe,889,2023-10-30,PO-808869,
10794,2025-04-01,1,10,150,27,1625,3990.38,Approved,Ausschreibung,126,2025-04-04,,
10795,2024-09-18,2,26,67,20,1532,1962.47,Approved,Ausschreibung,988,2024-09-25,PO-260971,
10796,2023-04-26,2,26,113,8,15925,606.19,Approved,Direktvergabe,836,2023-04-27,PO-630350,
10797,2025-03-01,1,24,186,17,1699,3625.63,Approved,Ausschreibung,480,2025-03-05,PO-811108,VTR-2021-2262
10798,2024-05-18,3,33,27,19,9529,1338.28,Approved,Vertrag,795,2024-05-19,PO-970272,
10799,2022-11-15,1,31,27,3,19375,2214.19,Approved,Direktvergabe,816,2022-11-16,PO-211905,
10800,2024-06-22,1,18,106,6,18845,2415.82,Pending,Direktvergabe,,,PO-208789,
10801,2022-06-02,1,35,167,21,19562,2592.83,Approved,Direktvergabe,254,2022-06-07,PO-374954,VTR-2021-2093
10802,2022-02-20,2,31,2,12,11249,1938.19,Approved,Vertrag,784,2022-02-26,,VTR-2020-1916
10803,2024-02-16,2,31,90,6,6676,804.06,Pending,Ausschreibung,,,PO-812057,VTR-2021-7336
10804,2022-08-04,1,27,98,16,302,3462.86,Approved,Ausschreibung,200,2022-08-10,PO-152033,VTR-2022-4928
10805,2024-10-12,1,37,116,15,4916,4814.02,Pending,Ausschreibung,,,PO-594394,VTR-2020-9608
10806,2024-10-31,1,31,141,8,13964,3539.94,Approved,Direktvergabe,788,2024-11-07,,VTR-2025-9961
10807,2024-04-23,3,28,162,11,4775,794.02,Approved,Ausschreibung,698,2024-04-28,PO-927488,
10808,2022-07-29,2,15,94,5,12081,1976.85,Approved,Vertrag,438,2022-08-04,,VTR-2024-4752
10809,2024-03-14,1,22,105,17,6862,4060.73,Approved,Vertrag,105,2024-03-19,PO-691653,VTR-2025-2250
10810,2023-04-16,3,38,80,27,8288,662.0,Approved,Direktvergabe,834,2023-04-18,PO-164538,VTR-2021-9527
10811,2023-08-13,3,32,177,15,340,535.43,Approved,Vertrag,141,2023-08-20,PO-801184,VTR-2025-2998
10812,2024-11-11,1,39,117,25,11371,461.51,Approved,Ausschreibung,13,2024-11-17,,VTR-2022-2912
10813,2022-01-02,3,37,166,19,19249,1213.16,Approved,Direktvergabe,24,2022-01-09,PO-485538,VTR-2025-8598
10814,2022-04-27,2,23,110,17,9317,291.37,Approved,Ausschreibung,874,2022-05-02,,
10815,2022-01-25,2,30,141,19,16274,898.26,Approved,Ausschreibung,752,2022-01-27,PO-215623,VTR-2024-1822
10816,2025-02-07,1,12,143,13,12032,2617.82,Approved,Vertrag,663,2025-02-12,PO-187066,VTR-2024-1476
10817,2024-06-27,3,37,71,22,9779,746.15,Approved,Ausschreibung,513,2024-07-02,PO-641004,VTR-2021-1938
10818,2024-07-20,3,27,195,24,16517,816.23,Pending,Ausschreibung,,,,VTR-2020-3855
10819,2025-02-27,1,18,91,26,11947,3716.55,Approved,Direktvergabe,722,2025-03-05,PO-749443,VTR-2023-2643
10820,2025-02-25,1,17,12,20,7733,2237.65,Pending,Vertrag,,,,VTR-2023-3170
10821,2025-06-05,3,19,126,10,1507,815.55,Pending,Vertrag,,,,
10822,2024-08-05,3,35,42,1,9802,429.65,Approved,Ausschreibung,281,2024-08-07,PO-876416,VTR-2023-8931
10823,2024-03-10,3,16,119,12,13688,1706.76,Pending,Ausschreibung,,,,
10824,2022-05-06,1,25,7,25,3358,2161.12,Approved,Vertrag,391,2022-05-09,PO-477399,VTR-2025-5191
10825,2023-09-07,1,29,79,7,5773,3129.2,Approved,Direktvergabe,388,2023-09-11,,VTR-2021-4612
10826,2024-10-18,1,35,93,23,19850,2244.85,Approved,Vertrag,134,2024-10-20,,VTR-2024-5958
10827,2024-08-16,3,11,5,15,12807,1635.63,Rejected,Direktvergabe,256,2024-08-19,PO-881727,VTR-2024-5214
10828,2024-06-13,2,26,115,6,3518,1772.08,Approved,Ausschreibung,202,2024-06-18,PO-516484,VTR-2022-2702
10829,2024-10-30,2,36,171,9,11159,1865.57,Approved,Ausschreibung,625,2024-11-01,PO-265421,
10830,2022-04-08,1,12,122,9,11791,4040.52,Approved,Vertrag,747,2022-04-14,PO-342909,
10831,2025-06-13,3,32,193,6,4690,1136.65,Approved,Ausschreibung,460,2025-06-14,PO-217701,VTR-2023-9724
10832,2023-04-15,1,40,200,9,2022,1300.58,Approved,Vertrag,596,2023-04-19,,VTR-2025-7087
10833,2023-10-12,1,21,155,11,4728,2945.88,Approved,Direktvergabe,753,2023-10-13,PO-155205,VTR-2025-2067
10834,2024-07-18,1,10,190,19,17973,2887.67,Approved,Vertrag,801,2024-07-22,PO-127191,
10835,2024-11-24,1,25,153,20,17515,4700.77,Approved,Ausschreibung,132,2024-11-28,PO-382072,
10836,2024-08-19,1,39,165,27,13454,970.75,Approved,Vertrag,394,2024-08-22,PO-462624,
10837,2024-08-09,2,16,16,7,16963,473.89,Approved,Ausschreibung,225,2024-08-10,PO-228568,VTR-2022-7784
10838,2023-07-09,2,25,56,21,16712,718.83,Approved,Vertrag,868,2023-07-15,PO-167267,VTR-2020-7248
10839,2022-11-29,2,25,170,3,9771,1604.67,Approved,Direktvergabe,457,2022-12-02,PO-765569,VTR-2023-4085
10840,2022-10-03,1,28,13,17,18841,4025.15,Approved,Vertrag,398,2022-10-09,PO-991537,VTR-2022-3672
10841,2022-06-06,2,15,191,25,11863,1718.78,Approved,Ausschreibung,708,2022-06-09,,
10842,2024-07-07,1,40,44,2,9239,384.26,Approved,Ausschreibung,66,2024-07-10,PO-515047,
10843,2022-05-17,3,26,58,8,1498,1500.11,Approved,Direktvergabe,189,2022-05-20,PO-337735,VTR-2022-7627
10844,2023-11-22,1,33,158,12,19305,3735.18,Approved,Vertrag,958,2023-11-23,PO-407505,VTR-2021-9864
10845,2025-04-03,2,20,152,20,4201,1102.22,Approved,Vertrag,902,2025-04-09,,VTR-2021-2824
10846,2022-03-21,2,36,5,3,3309,1481.43,Approved,Ausschreibung,206,2022-03-28,PO-489662,
10847,2022-06-01,1,18,84,24,10993,1333.1,Approved,Direktvergabe,713,2022-06-06,PO-620122,
10848,2023-11-14,2,16,165,2,486,304.38,Approved,Vertrag,938,2023-11-15,,VTR-2024-2838
10849,2023-06-17,2,18,52,22,11692,861.93,Approved,Vertrag,813,2023-06-24,,
10850,2022-10-20,2,36,52,13,17488,1374.43,Approved,Ausschreibung,99,2022-10-24,,
10851,2024-03-07,1,26,150,13,1803,307.89,Approved,Direktvergabe,958,2024-03-14,,
10852,2025-06-28,1,21,200,4,5122,667.4,Approved,Direktvergabe,820,2025-07-03,PO-944008,
10853,2022-07-23,2,25,47,9,9627,659.89,Approved,Direktvergabe,537,2022-07-25,PO-538090,VTR-2023-6468
10854,2023-08-05,3,11,139,10,2348,1285.98,Pending,Direktvergabe,,,PO-342100,
10855,2024-04-22,2,29,59,15,14435,197.5,Approved,Vertrag,983,2024-04-29,PO-536037,VTR-2024-1346
10856,2023-01-18,1,11,22,26,8498,2986.96,Approved,Vertrag,406,2023-01-25,PO-916403,VTR-2022-7616
10857,2024-08-25,1,31,96,1,11441,4297.3,Approved,Ausschreibung,765,2024-08-29,,VTR-2021-8296
10858,2024-12-01,2,28,139,4,5655,768.62,Approved,Ausschreibung,574,2024-12-08,,VTR-2020-8301
10859,2025-01-26,2,11,75,26,18546,156.58,Approved,Direktvergabe,851,2025-01-28,,VTR-2023-4346
10860,2023-01-31,1,22,192,15,8638,3534.97,Approved,Ausschreibung,444,2023-02-07,PO-646261,VTR-2021-1120
10861,2024-05-01,2,29,135,19,3465,345.8,Approved,Vertrag,828,2024-05-06,PO-760845,VTR-2025-4530
10862,2024-11-24,2,16,34,6,13732,522.3,Approved,Ausschreibung,540,2024-11-26,,
10863,2022-12-18,2,40,26,24,14384,802.23,Approved,Direktvergabe,388,2022-12-19,PO-123191,VTR-2024-1458
10864,2023-01-28,1,11,77,21,12281,4663.21,Approved,Direktvergabe,226,2023-01-30,,VTR-2022-4764
10865,2024-07-06,2,39,29,22,3803,461.85,Approved,Vertrag,861,2024-07-11,,
10866,2024-11-05,2,38,55,19,4603,308.22,Approved,Ausschreibung,827,2024-11-06,PO-695230,
10867,2023-12-05,2,14,167,4,19613,1215.04,Approved,Vertrag,381,2023-12-08,PO-810969,VTR-2022-6476
10868,2023-05-13,2,13,102,1,4651,377.31,Rejected,Direktvergabe,639,2023-05-15,PO-162329,VTR-2020-9231
10869,2025-05-15,1,26,32,4,10267,1102.43,Approved,Direktvergabe,87,2025-05-17,,
10870,2023-02-16,3,11,22,14,1467,908.43,Pending,Ausschreibung,,,PO-218688,
10871,2022-03-14,2,31,75,21,14325,1146.98,Approved,Ausschreibung,643,2022-03-18,PO-237557,
10872,2023-11-10,1,18,150,27,4616,848.43,Approved,Vertrag,342,2023-11-15,,VTR-2021-4955
10873,2023-10-31,2,32,41,21,9842,1799.24,Approved,Vertrag,309,2023-11-07,PO-375211,VTR-2025-1812
10874,2024-03-08,2,13,95,23,13909,1233.34,Approved,Ausschreibung,700,2024-03-10,PO-362337,
10875,2022-08-04,1,12,80,26,17157,593.5,Approved,Vertrag,497,2022-08-07,,VTR-2022-9928
10876,2024-03-24,2,31,115,18,18574,712.23,Approved,Ausschreibung,931,2024-03-25,PO-726921,VTR-2025-4862
10877,2023-11-04,3,39,115,10,1466,65.53,Approved,Vertrag,810,2023-11-09,PO-902559,
10878,2022-04-08,2,40,94,21,19649,133.93,Approved,Ausschreibung,893,2022-04-09,,VTR-2022-3543
10879,2024-10-11,2,29,112,24,16143,1704.44,Approved,Ausschreibung,162,2024-10-13,PO-616559,
10880,2024-01-14,2,37,131,7,15710,1760.96,Approved,Direktvergabe,340,2024-01-18,PO-519420,VTR-2021-7430
10881,2022-05-05,1,15,170,1,850,3617.16,Approved,Vertrag,283,2022-05-11,PO-963081,VTR-2025-8990
10882,2024-01-12,1,36,31,21,13524,2677.37,Approved,Ausschreibung,363,2024-01-15,PO-718636,VTR-2021-5110
10883,2024-03-18,1,37,104,1,17732,674.27,Pending,Vertrag,,,,
10884,2023-07-13,1,40,124,6,6871,2536.52,Rejected,Direktvergabe,247,2023-07-16,PO-546628,
10885,2024-09-19,3,30,101,25,11280,120.86,Approved,Ausschreibung,742,2024-09-25,PO-868269,VTR-2021-4140
10886,2024-10-16,1,17,44,25,18794,4844.34,Rejected,Ausschreibung,947,2024-10-20,PO-699316,VTR-2021-2274
10887,2025-04-04,1,40,119,22,18674,4313.75,Approved,Vertrag,829,2025-04-09,,VTR-2023-3638
10888,2025-02-25,1,15,149,3,2075,948.04,Approved,Direktvergabe,619,2025-02-27,,VTR-2023-4523
10889,2023-08-23,1,11,187,19,17581,402.96,Approved,Direktvergabe,910,2023-08-25,,VTR-2023-6647
10890,2025-06-25,3,34,11,12,11942,507.65,Approved,Ausschreibung,995,2025-06-30,,VTR-2023-6671
10891,2024-08-29,1,39,189,20,19561,2913.26,Approved,Direktvergabe,83,2024-08-30,PO-852606,
10892,2024-10-28,1,24,187,15,14215,3653.13,Approved,Direktvergabe,519,2024-10-30,PO-333701,VTR-2021-5047
10893,2022-04-02,2,31,65,23,6433,570.27,Approved,Direktvergabe,94,2022-04-06,PO-397217,
10894,2022-05-23,2,13,175,13,15682,592.16,Approved,Vertrag,526,2022-05-29,PO-566213,VTR-2025-3105
10895,2023-01-30,2,20,31,11,13350,1348.44,Approved,Ausschreibung,289,2023-02-04,,
10896,2022-01-06,1,22,56,26,15949,3640.42,Approved,Direktvergabe,958,2022-01-09,,VTR-2023-3295
10897,2023-10-16,1,22,141,23,13039,4747.06,Approved,Vertrag,464,2023-10-18,PO-770990,VTR-2025-8056
10898,2025-03-15,3,26,49,27,7361,448.37,Approved,Ausschreibung,9,2025-03-18,,
10899,2024-09-27,2,31,96,20,4090,639.29,Approved,Ausschreibung,734,2024-09-30,PO-311138,VTR-2020-8216
10900,2022-02-16,1,14,176,10,15442,2173.08,Approved,Direktvergabe,404,2022-02-17,PO-481883,VTR-2023-2308
10901,2022-12-31,1,31,159,21,13736,2394.47,Approved,Direktvergabe,173,2023-01-07,PO-553134,VTR-2020-9436
10902,2024-12-06,1,12,15,12,18125,455.27,Approved,Vertrag,342,2024-12-13,PO-506005,
10903,2022-01-15,1,11,139,5,975,2329.84,Approved,Ausschreibung,187,2022-01-21,PO-500804,
10904,2023-01-18,3,18,55,22,10660,931.5,Approved,Vertrag,940,2023-01-25,PO-376430,VTR-2023-5973
10905,2025-02-21,1,31,83,24,5380,2271.38,Approved,Vertrag,802,2025-02-28,PO-755972,
10906,2023-05-16,3,28,188,18,391,875.86,Approved,Ausschreibung,438,2023-05-21,PO-552275,VTR-2024-8315
10907,2023-11-07,2,10,145,11,3634,1581.45,Approved,Ausschreibung,641,2023-11-11,PO-645133,VTR-2025-4176
10908,2025-05-07,1,40,72,8,16515,521.58,Approved,Vertrag,125,2025-05-09,,
10909,2023-11-27,1,21,167,5,14991,4153.76,Approved,Ausschreibung,583,2023-12-01,PO-334705,
10910,2022-03-04,2,23,46,24,5708,1239.46,Rejected,Vertrag,794,2022-03-07,PO-733646,VTR-2021-5086
10911,2023-08-05,2,33,136,1,6812,561.27,Approved,Direktvergabe,96,2023-08-06,,VTR-2020-5886
10912,2022-10-05,1,28,26,10,17651,3723.6,Approved,Direktvergabe,721,2022-10-10,,VTR-2020-5207
10913,2024-12-21,2,28,173,7,1240,938.4,Approved,Ausschreibung,15,2024-12-25,,VTR-2024-6899
10914,2022-06-26,1,22,69,18,19415,3968.56,Approved,Direktvergabe,735,2022-07-01,,VTR-2024-8970
10915,2024-12-09,1,21,165,7,3822,2632.08,Approved,Ausschreibung,185,2024-12-13,,VTR-2025-8565
10916,2025-04-06,1,11,172,3,8141,1498.33,Approved,Ausschreibung,215,2025-04-12,PO-540521,VTR-2021-7329
10917,2024-01-15,3,12,179,3,11564,1469.03,Approved,Ausschreibung,934,2024-01-22,PO-416213,VTR-2020-9852
10918,2023-11-09,1,36,167,24,7342,1677.86,Approved,Ausschreibung,286,2023-11-11,,
10919,2024-01-17,2,21,194,24,6730,1046.04,Approved,Ausschreibung,952,2024-01-19,,VTR-2024-4539
10920,2023-06-26,2,32,125,8,5066,389.95,Approved,Vertrag,546,2023-07-02,PO-241348,VTR-2022-1906
10921,2025-03-18,2,27,96,5,15835,1342.95,Approved,Vertrag,110,2025-03-20,PO-113590,VTR-2020-1391
10922,2025-02-25,2,31,103,17,19696,18.68,Approved,Ausschreibung,247,2025-02-26,,VTR-2022-4947
10923,2022-04-02,2,31,86,12,8704,1710.34,Pending,Ausschreibung,,,PO-997307,VTR-2025-8627
10924,2023-12-13,1,36,77,26,17471,2210.02,Approved,Direktvergabe,509,2023-12-18,PO-763470,
10925,2024-01-21,3,15,102,14,18681,1357.96,Approved,Vertrag,237,2024-01-25,,VTR-2021-1210
10926,2025-05-30,3,10,146,18,9988,1267.14,Approved,Ausschreibung,963,2025-06-06,PO-612729,VTR-2024-8681
10927,2022-02-26,2,25,110,17,18024,383.66,Approved,Direktvergabe,412,2022-03-04,PO-485521,
10928,2022-08-08,3,25,25,6,13186,1958.79,Approved,Ausschreibung,29,2022-08-11,PO-899386,VTR-2020-5541
10929,2023-03-08,3,19,145,6,9009,1043.29,Approved,Vertrag,593,2023-03-14,PO-284989,VTR-2025-4699
10930,2023-07-19,1,15,131,8,12341,1964.39,Approved,Vertrag,663,2023-07-25,PO-450921,
10931,2024-05-23,2,37,63,4,14515,1305.66,Approved,Ausschreibung,372,2024-05-24,,
10932,2024-10-07,2,19,90,7,11739,197.91,Approved,Vertrag,750,2024-10-13,PO-723934,VTR-2025-2807
10933,2023-09-14,2,22,97,20,770,1380.92,Approved,Vertrag,25,2023-09-20,PO-712285,
10934,2023-01-11,3,23,158,2,18104,1741.78,Approved,Direktvergabe,229,2023-01-17,PO-895376,
10935,2025-05-17,2,35,20,4,2573,1900.61,Approved,Ausschreibung,272,2025-05-23,PO-491702,VTR-2021-1325
10936,2023-10-23,1,17,24,2,6859,1832.31,Approved,Direktvergabe,974,2023-10-27,,VTR-2024-4113
10937,2023-10-31,3,18,77,21,19296,808.16,Approved,Ausschreibung,366,2023-11-06,PO-628303,
10938,2023-08-27,2,32,168,15,831,330.28,Approved,Vertrag,747,2023-09-03,PO-577518,VTR-2024-4068
10939,2023-08-13,1,13,145,25,4037,483.93,Approved,Ausschreibung,363,2023-08-18,PO-587693,
10940,2023-08-26,1,38,179,11,1748,2225.12,Approved,Vertrag,615,2023-08-31,PO-277005,
10941,2024-01-29,1,10,161,3,15149,761.19,Approved,Vertrag,666,2024-02-02,PO-127193,VTR-2021-1018
10942,2022-07-21,2,25,162,2,9814,1393.82,Approved,Direktvergabe,955,2022-07-24,PO-258211,
10943,2022-06-22,3,34,107,10,4101,1706.34,Approved,Direktvergabe,901,2022-06-29,PO-721387,VTR-2023-2176
10944,2024-10-23,1,16,83,21,3807,659.47,Approved,Vertrag,662,2024-10-25,PO-808527,
10945,2023-06-08,3,16,154,16,11867,598.82,Approved,Direktvergabe,763,2023-06-12,PO-662043,
10946,2023-09-25,2,24,100,18,18414,1711.97,Approved,Vertrag,160,2023-09-29,PO-336287,VTR-2025-5185
10947,2022-11-15,2,22,181,3,15360,489.79,Approved,Direktvergabe,834,2022-11-20,,
10948,2025-02-06,2,10,17,2,6756,1600.48,Approved,Vertrag,329,2025-02-07,,VTR-2023-7921
10949,2022-06-04,1,28,106,3,10180,3724.24,Approved,Ausschreibung,122,2022-06-07,PO-643718,VTR-2025-1846
10950,2022-02-01,3,11,117,22,14865,368.75,Approved,Ausschreibung,938,2022-02-08,PO-578240,VTR-2020-2778
10951,2024-11-08,2,29,128,22,6438,587.33,Approved,Vertrag,690,2024-11-11,PO-814517,VTR-2021-9268
10952,2025-04-08,2,34,13,21,16865,712.98,Approved,Direktvergabe,43,2025-04-12,,VTR-2025-3590
10953,2024-09-20,2,37,196,1,16448,1548.41,Approved,Ausschreibung,877,2024-09-21,PO-618414,VTR-2020-3117
10954,2024-03-31,2,16,21,3,15859,369.16,Approved,Ausschreibung,818,2024-04-05,PO-619404,
10955,2022-01-21,2,18,198,17,16395,1861.92,Approved,Vertrag,896,2022-01-25,PO-796952,VTR-2020-8196
10956,2023-05-24,2,27,65,6,254,1375.52,Approved,Ausschreibung,17,2023-05-30,PO-356552,
10957,2025-02-11,2,21,60,20,3413,652.25,Approved,Vertrag,569,2025-02-13,PO-559195,
10958,2023-01-04,2,29,41,8,16176,1844.29,Approved,Direktvergabe,827,2023-01-11,PO-751289,VTR-2024-3061
10959,2023-12-01,2,38,72,20,364,1052.64,Approved,Ausschreibung,877,2023-12-06,PO-322668,VTR-2025-4684
10960,2023-08-14,3,18,176,10,14688,1500.39,Approved,Ausschreibung,85,2023-08-17,PO-329217,VTR-2023-9122
10961,2023-04-17,3,32,55,8,10852,285.02,Approved,Direktvergabe,709,2023-04-19,,VTR-2023-8620
10962,2024-07-29,3,32,124,27,2051,402.19,Approved,Vertrag,92,2024-08-02,PO-932402,
10963,2024-03-26,3,26,189,3,14864,168.59,Approved,Ausschreibung,107,2024-03-27,PO-980276,
