opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00009553,,ACC000619,Opportunity 9553,Closed Lost,21200.15,0.0,2025-06-27,2025-04-07,Empfehlung,Neukunde,
OPP00009554,9554,ACC000595,Opportunity 9554,Closed Won,37282.24,100.0,2022-04-11,2022-02-13,Webseite,Bestandskunde - Upgrade,7910
OPP00009555,,ACC000265,Opportunity 9555,Verhandlung,35255.83,61.2,2021-11-27,2021-09-15,Messe,Neukunde,1356
OPP00009556,,ACC000655,Opportunity 9556,Closed Lost,46648.6,0.0,2025-05-06,2024-11-20,Messe,Bestandskunde - Upgrade,1708
OPP00009557,,ACC000977,Opportunity 9557,Qualifizierung,10638.75,41.4,2023-09-30,2023-08-29,Webseite,Neukunde,1657
OPP00009558,9558,ACC000158,Opportunity 9558,Closed Won,5012.49,100.0,2024-07-02,2024-03-19,Partner,Bestandskunde - Upgrade,4976
OPP00009559,9559,ACC000677,Opportunity 9559,Closed Won,22295.09,100.0,2023-11-16,2023-09-19,Social Media,Neukunde,1862
OPP00009560,,ACC000836,Opportunity 9560,Angebot,3732.5,60.3,2024-03-23,2023-12-02,Social Media,Bestandskunde - Zusatzprodukt,
OPP00009561,,ACC000603,Opportunity 9561,Angebot,23535.31,65.0,2022-05-07,2022-02-10,Telefonakquise,Neukunde,
OPP00009562,,ACC000142,Opportunity 9562,Angebot,772.0,61.7,2021-09-30,2021-08-15,Telefonakquise,Neukunde,3396
OPP00009563,,ACC000088,Opportunity 9563,Verhandlung,33891.43,72.2,2025-07-10,2025-04-05,Empfehlung,Bestandskunde - Upgrade,816
OPP00009564,,ACC000258,Opportunity 9564,Angebot,4791.74,21.3,2025-05-26,2025-03-01,Partner,Bestandskunde - Upgrade,
OPP00009565,,ACC000773,Opportunity 9565,Angebot,4446.37,72.2,2021-10-02,2021-04-29,Webseite,Bestandskunde - Zusatzprodukt,5211
OPP00009566,,ACC000479,Opportunity 9566,Verhandlung,26047.34,46.1,2023-03-06,2022-10-24,Webseite,Bestandskunde - Zusatzprodukt,
OPP00009567,,ACC000692,Opportunity 9567,Interessent,48932.36,72.8,2023-12-20,2023-10-06,Partner,Neukunde,5295
OPP00009568,,ACC000557,Opportunity 9568,Interessent,23581.97,73.4,2022-06-10,2022-04-19,Messe,Neukunde,902
OPP00009569,9569,ACC000066,Opportunity 9569,Closed Won,17919.58,100.0,2021-07-12,2021-02-02,Messe,Neukunde,
OPP00009570,,ACC000190,Opportunity 9570,Angebot,45445.23,14.9,2022-11-17,2022-10-13,Social Media,Neukunde,3349
OPP00009571,,ACC000608,Opportunity 9571,Verhandlung,1593.13,64.9,2025-01-11,2024-08-27,Social Media,Neukunde,3590
OPP00009572,,ACC000226,Opportunity 9572,Interessent,19607.16,14.6,2021-12-01,2021-09-03,Social Media,Bestandskunde - Zusatzprodukt,4219
OPP00009573,,ACC000873,Opportunity 9573,Angebot,48650.39,73.5,2023-04-04,2023-01-05,Messe,Bestandskunde - Upgrade,
OPP00009574,,ACC000711,Opportunity 9574,Closed Lost,43502.46,0.0,2025-08-22,2025-02-23,Social Media,Neukunde,
OPP00009575,9575,ACC000699,Opportunity 9575,Closed Won,32733.42,100.0,2021-07-19,2021-02-14,Telefonakquise,Bestandskunde - Upgrade,4474
OPP00009576,9576,ACC000265,Opportunity 9576,Closed Won,32915.28,100.0,2022-12-12,2022-08-25,Messe,Bestandskunde - Upgrade,2416
OPP00009577,,ACC000351,Opportunity 9577,Angebot,35135.56,69.9,2024-06-12,2024-02-27,Social Media,Bestandskunde - Upgrade,
OPP00009578,9578,ACC000982,Opportunity 9578,Closed Won,5119.51,100.0,2023-12-01,2023-10-11,Messe,Neukunde,5320
OPP00009579,9579,ACC000238,Opportunity 9579,Closed Won,46773.95,100.0,2024-02-27,2023-12-30,Partner,Neukunde,3412
OPP00009580,,ACC000352,Opportunity 9580,Closed Lost,10166.87,0.0,2022-02-19,2021-10-03,Webseite,Neukunde,3121
OPP00009581,,ACC000169,Opportunity 9581,Closed Lost,42133.04,0.0,2021-09-22,2021-05-17,Webseite,Neukunde,6331
OPP00009582,,ACC000360,Opportunity 9582,Verhandlung,23129.26,57.3,2025-03-04,2024-11-05,Empfehlung,Neukunde,6844
OPP00009583,9583,ACC000140,Opportunity 9583,Closed Won,39472.84,100.0,2023-02-05,2022-12-06,Empfehlung,Bestandskunde - Upgrade,396
OPP00009584,,ACC000577,Opportunity 9584,Qualifizierung,40990.22,77.5,2023-11-26,2023-08-15,Partner,Bestandskunde - Zusatzprodukt,4591
OPP00009585,,ACC000359,Opportunity 9585,Qualifizierung,1285.68,15.1,2022-04-05,2021-11-24,Partner,Bestandskunde - Zusatzprodukt,2059
OPP00009586,,ACC000670,Opportunity 9586,Closed Lost,4538.1,0.0,2025-10-10,2025-05-06,Social Media,Neukunde,
OPP00009587,9587,ACC000943,Opportunity 9587,Closed Won,7785.78,100.0,2024-01-19,2023-10-29,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00009588,,ACC000172,Opportunity 9588,Verhandlung,38944.44,49.7,2023-07-02,2023-05-08,Social Media,Bestandskunde - Zusatzprodukt,5811
OPP00009589,,ACC000022,Opportunity 9589,Angebot,45085.03,47.4,2024-08-16,2024-05-19,Messe,Neukunde,6566
OPP00009590,,ACC000199,Opportunity 9590,Interessent,39250.45,42.5,2021-10-29,2021-09-14,Webseite,Bestandskunde - Zusatzprodukt,5125
OPP00009591,,ACC000079,Opportunity 9591,Qualifizierung,14007.29,64.2,2022-12-03,2022-07-11,Webseite,Bestandskunde - Upgrade,
OPP00009592,,ACC000535,Opportunity 9592,Angebot,4710.12,62.5,2025-04-16,2025-03-08,Empfehlung,Bestandskunde - Upgrade,1807
OPP00009593,,ACC000240,Opportunity 9593,Verhandlung,38458.14,68.3,2022-04-20,2021-11-01,Partner,Neukunde,
OPP00009594,,ACC000204,Opportunity 9594,Qualifizierung,31180.14,24.8,2025-01-28,2024-11-19,Empfehlung,Bestandskunde - Upgrade,4207
OPP00009595,,ACC000475,Opportunity 9595,Qualifizierung,33393.91,12.1,2022-03-28,2021-10-05,Messe,Neukunde,
OPP00009596,9596,ACC000782,Opportunity 9596,Closed Won,7101.9,100.0,2024-01-01,2023-09-11,Social Media,Bestandskunde - Zusatzprodukt,5328
OPP00009597,,ACC000140,Opportunity 9597,Verhandlung,37422.62,61.4,2022-08-25,2022-03-20,Messe,Neukunde,3800
OPP00009598,,ACC000871,Opportunity 9598,Angebot,28556.03,17.7,2023-04-12,2022-12-17,Telefonakquise,Neukunde,
OPP00009599,,ACC000769,Opportunity 9599,Qualifizierung,27079.12,13.3,2022-10-29,2022-05-07,Webseite,Neukunde,4240
OPP00009600,,ACC000946,Opportunity 9600,Verhandlung,6552.35,49.7,2022-08-26,2022-05-03,Telefonakquise,Neukunde,
OPP00009601,,ACC000589,Opportunity 9601,Angebot,45618.32,61.7,2022-06-30,2022-05-03,Empfehlung,Bestandskunde - Upgrade,2223
OPP00009602,,ACC000719,Opportunity 9602,Qualifizierung,39520.94,38.0,2022-05-03,2022-03-14,Partner,Bestandskunde - Upgrade,5132
OPP00009603,,ACC000226,Opportunity 9603,Qualifizierung,33269.5,49.9,2022-05-20,2022-04-19,Messe,Bestandskunde - Upgrade,137
OPP00009604,,ACC000223,Opportunity 9604,Qualifizierung,16183.15,34.5,2024-04-02,2024-02-12,Messe,Neukunde,4390
OPP00009605,,ACC000493,Opportunity 9605,Closed Lost,9705.38,0.0,2022-12-15,2022-11-15,Webseite,Bestandskunde - Zusatzprodukt,
OPP00009606,,ACC000645,Opportunity 9606,Interessent,42042.56,36.0,2022-11-13,2022-09-08,Social Media,Bestandskunde - Zusatzprodukt,1358
OPP00009607,,ACC000015,Opportunity 9607,Verhandlung,31286.04,60.4,2023-01-26,2022-11-25,Partner,Neukunde,3409
OPP00009608,,ACC000987,Opportunity 9608,Qualifizierung,35768.06,19.2,2025-01-13,2024-11-30,Messe,Bestandskunde - Upgrade,5965
OPP00009609,,ACC000711,Opportunity 9609,Qualifizierung,26091.12,22.8,2021-07-30,2021-03-31,Webseite,Bestandskunde - Zusatzprodukt,
OPP00009610,9610,ACC000164,Opportunity 9610,Closed Won,36424.6,100.0,2023-04-19,2022-10-25,Webseite,Bestandskunde - Upgrade,3696
OPP00009611,,ACC000746,Opportunity 9611,Qualifizierung,13979.37,49.8,2022-05-16,2022-02-09,Webseite,Neukunde,
OPP00009612,,ACC000722,Opportunity 9612,Closed Lost,43894.72,0.0,2025-05-12,2024-12-12,Empfehlung,Bestandskunde - Zusatzprodukt,3562
OPP00009613,,ACC000462,Opportunity 9613,Closed Lost,704.95,0.0,2021-07-02,2021-02-14,Messe,Bestandskunde - Zusatzprodukt,2127
OPP00009614,,ACC000886,Opportunity 9614,Closed Lost,39702.08,0.0,2022-01-07,2021-09-20,Partner,Neukunde,6686
OPP00009615,9615,ACC000904,Opportunity 9615,Closed Won,35630.45,100.0,2023-06-03,2023-01-30,Social Media,Neukunde,6449
OPP00009616,,ACC000116,Opportunity 9616,Interessent,4823.2,47.7,2023-02-20,2022-10-08,Empfehlung,Bestandskunde - Zusatzprodukt,5044
OPP00009617,,ACC000015,Opportunity 9617,Closed Lost,48241.0,0.0,2023-02-17,2022-09-28,Partner,Bestandskunde - Upgrade,
OPP00009618,,ACC000569,Opportunity 9618,Closed Lost,32034.08,0.0,2024-06-20,2024-02-06,Messe,Bestandskunde - Upgrade,1700
OPP00009619,,ACC000773,Opportunity 9619,Qualifizierung,16953.79,19.3,2025-09-27,2025-04-28,Empfehlung,Neukunde,2214
OPP00009620,,ACC000404,Opportunity 9620,Angebot,18324.47,32.5,2023-01-11,2022-08-09,Messe,Bestandskunde - Zusatzprodukt,6133
OPP00009621,,ACC000463,Opportunity 9621,Angebot,25785.67,46.9,2024-08-13,2024-03-24,Partner,Bestandskunde - Zusatzprodukt,
OPP00009622,,ACC000511,Opportunity 9622,Angebot,9410.96,60.9,2021-10-03,2021-04-28,Social Media,Bestandskunde - Upgrade,5543
OPP00009623,,ACC000241,Opportunity 9623,Angebot,3797.48,26.7,2022-01-30,2021-12-24,Webseite,Bestandskunde - Upgrade,250
OPP00009624,9624,ACC000921,Opportunity 9624,Closed Won,46500.04,100.0,2024-05-28,2024-02-28,Telefonakquise,Neukunde,
OPP00009625,,ACC000615,Opportunity 9625,Qualifizierung,28659.45,36.1,2024-10-16,2024-05-26,Webseite,Neukunde,654
OPP00009626,,ACC000499,Opportunity 9626,Interessent,29730.58,65.1,2022-01-17,2021-12-11,Social Media,Neukunde,6050
OPP00009627,,ACC000695,Opportunity 9627,Angebot,38140.38,36.3,2022-08-18,2022-04-11,Messe,Bestandskunde - Zusatzprodukt,7600
OPP00009628,,ACC000883,Opportunity 9628,Verhandlung,49943.08,21.7,2023-01-07,2022-09-10,Partner,Neukunde,
OPP00009629,,ACC000019,Opportunity 9629,Closed Lost,40742.22,0.0,2024-10-13,2024-07-25,Empfehlung,Neukunde,353
OPP00009630,,ACC000185,Opportunity 9630,Closed Lost,41450.88,0.0,2023-10-22,2023-09-17,Webseite,Neukunde,5289
OPP00009631,,ACC000180,Opportunity 9631,Angebot,29066.89,59.3,2022-06-16,2022-01-04,Messe,Bestandskunde - Zusatzprodukt,
OPP00009632,,ACC000273,Opportunity 9632,Qualifizierung,42119.13,65.0,2023-08-01,2023-02-15,Telefonakquise,Bestandskunde - Zusatzprodukt,6396
OPP00009633,,ACC000054,Opportunity 9633,Closed Lost,43407.49,0.0,2023-06-16,2023-03-02,Telefonakquise,Neukunde,6283
OPP00009634,,ACC000705,Opportunity 9634,Interessent,19550.88,40.9,2024-10-28,2024-07-17,Partner,Bestandskunde - Upgrade,
OPP00009635,,ACC000429,Opportunity 9635,Interessent,21634.09,25.4,2022-08-14,2022-05-16,Social Media,Neukunde,
OPP00009636,,ACC000969,Opportunity 9636,Verhandlung,38446.15,79.8,2024-06-16,2024-05-08,Social Media,Neukunde,2086
OPP00009637,,ACC000829,Opportunity 9637,Qualifizierung,43092.58,24.8,2025-07-01,2025-01-07,Webseite,Neukunde,
OPP00009638,,ACC000543,Opportunity 9638,Verhandlung,47393.68,49.3,2021-11-06,2021-10-05,Messe,Bestandskunde - Upgrade,7264
OPP00009639,,ACC000131,Opportunity 9639,Closed Lost,47715.09,0.0,2023-09-24,2023-04-17,Empfehlung,Bestandskunde - Upgrade,6631
OPP00009640,,ACC000147,Opportunity 9640,Verhandlung,35804.54,50.3,2024-09-12,2024-07-08,Telefonakquise,Neukunde,5018
OPP00009641,,ACC000429,Opportunity 9641,Verhandlung,28142.42,24.3,2021-08-11,2021-04-29,Messe,Neukunde,6237
OPP00009642,,ACC000497,Opportunity 9642,Qualifizierung,14223.22,72.3,2025-04-10,2024-10-21,Empfehlung,Neukunde,6470
OPP00009643,9643,ACC000643,Opportunity 9643,Closed Won,40132.29,100.0,2024-05-31,2023-12-31,Empfehlung,Bestandskunde - Zusatzprodukt,6285
OPP00009644,,ACC000212,Opportunity 9644,Angebot,1402.26,21.5,2024-01-06,2023-11-17,Partner,Bestandskunde - Upgrade,3412
OPP00009645,9645,ACC000148,Opportunity 9645,Closed Won,2818.66,100.0,2024-10-19,2024-06-18,Partner,Bestandskunde - Zusatzprodukt,6009
OPP00009646,,ACC000665,Opportunity 9646,Closed Lost,37371.52,0.0,2025-09-02,2025-05-08,Empfehlung,Neukunde,4306
OPP00009647,9647,ACC000926,Opportunity 9647,Closed Won,40948.32,100.0,2021-08-09,2021-06-23,Social Media,Bestandskunde - Upgrade,4940
OPP00009648,9648,ACC000890,Opportunity 9648,Closed Won,7954.52,100.0,2024-09-04,2024-05-22,Empfehlung,Bestandskunde - Upgrade,499
OPP00009649,,ACC000825,Opportunity 9649,Closed Lost,4601.43,0.0,2023-06-25,2023-04-09,Empfehlung,Bestandskunde - Upgrade,3515
OPP00009650,,ACC000868,Opportunity 9650,Interessent,21964.35,50.8,2023-04-19,2022-12-02,Telefonakquise,Neukunde,
OPP00009651,,ACC000998,Opportunity 9651,Closed Lost,30194.97,0.0,2021-09-19,2021-06-23,Telefonakquise,Bestandskunde - Zusatzprodukt,3289
OPP00009652,,ACC000808,Opportunity 9652,Closed Lost,15712.74,0.0,2022-05-21,2022-04-04,Messe,Bestandskunde - Zusatzprodukt,7359
OPP00009653,9653,ACC000108,Opportunity 9653,Closed Won,16865.04,100.0,2024-09-12,2024-03-17,Social Media,Bestandskunde - Upgrade,
OPP00009654,,ACC000835,Opportunity 9654,Interessent,8405.32,61.3,2023-11-04,2023-10-03,Empfehlung,Bestandskunde - Zusatzprodukt,1964
OPP00009655,,ACC000898,Opportunity 9655,Qualifizierung,36520.31,49.5,2025-04-06,2024-10-09,Empfehlung,Neukunde,4440
OPP00009656,,ACC000266,Opportunity 9656,Interessent,15955.65,67.2,2023-07-23,2023-01-28,Social Media,Bestandskunde - Upgrade,1839
OPP00009657,9657,ACC000137,Opportunity 9657,Closed Won,14590.39,100.0,2024-02-08,2023-09-27,Social Media,Neukunde,1493
OPP00009658,,ACC000414,Opportunity 9658,Verhandlung,14422.91,70.1,2024-02-12,2023-09-13,Empfehlung,Bestandskunde - Zusatzprodukt,7063
OPP00009659,,ACC000156,Opportunity 9659,Verhandlung,45039.78,39.5,2022-08-23,2022-04-16,Messe,Bestandskunde - Upgrade,6541
OPP00009660,,ACC000910,Opportunity 9660,Angebot,30778.76,48.5,2025-09-14,2025-06-14,Messe,Neukunde,4596
OPP00009661,9661,ACC000883,Opportunity 9661,Closed Won,37204.1,100.0,2025-04-10,2024-10-12,Empfehlung,Bestandskunde - Upgrade,2688
OPP00009662,,ACC000625,Opportunity 9662,Angebot,16538.0,51.5,2021-09-23,2021-05-01,Empfehlung,Neukunde,6724
OPP00009663,,ACC000569,Opportunity 9663,Interessent,26871.52,10.6,2022-09-03,2022-05-27,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00009664,,ACC000116,Opportunity 9664,Qualifizierung,45432.2,42.0,2025-03-04,2024-11-02,Partner,Neukunde,6351
OPP00009665,,ACC000107,Opportunity 9665,Qualifizierung,40054.24,28.8,2022-12-19,2022-10-30,Partner,Bestandskunde - Zusatzprodukt,4861
OPP00009666,,ACC000445,Opportunity 9666,Verhandlung,40970.27,32.1,2023-11-25,2023-06-24,Messe,Neukunde,5953
OPP00009667,9667,ACC000470,Opportunity 9667,Closed Won,39609.49,100.0,2022-02-11,2021-10-19,Partner,Bestandskunde - Upgrade,
OPP00009668,,ACC000134,Opportunity 9668,Verhandlung,12802.35,61.9,2023-03-06,2023-01-22,Empfehlung,Bestandskunde - Zusatzprodukt,774
OPP00009669,,ACC000704,Opportunity 9669,Qualifizierung,26610.92,58.2,2023-02-02,2022-10-22,Telefonakquise,Bestandskunde - Zusatzprodukt,4679
OPP00009670,,ACC000121,Opportunity 9670,Qualifizierung,10637.35,74.0,2021-08-14,2021-05-29,Telefonakquise,Neukunde,
OPP00009671,,ACC000101,Opportunity 9671,Angebot,28827.56,78.0,2021-05-17,2021-01-18,Social Media,Neukunde,3252
OPP00009672,,ACC000094,Opportunity 9672,Angebot,23505.75,69.7,2025-07-18,2025-02-07,Telefonakquise,Bestandskunde - Upgrade,5977
OPP00009673,,ACC000595,Opportunity 9673,Qualifizierung,27878.7,40.1,2023-11-26,2023-07-07,Messe,Neukunde,6975
OPP00009674,9674,ACC000064,Opportunity 9674,Closed Won,38910.82,100.0,2023-06-02,2023-02-14,Telefonakquise,Bestandskunde - Upgrade,
OPP00009675,,ACC000311,Opportunity 9675,Angebot,43731.05,51.3,2025-08-01,2025-06-04,Partner,Bestandskunde - Zusatzprodukt,5673
OPP00009676,,ACC000833,Opportunity 9676,Qualifizierung,9752.85,53.3,2022-02-16,2021-08-23,Partner,Bestandskunde - Upgrade,7719
OPP00009677,,ACC000858,Opportunity 9677,Interessent,20141.04,27.9,2024-09-07,2024-07-22,Telefonakquise,Neukunde,6821
OPP00009678,9678,ACC000784,Opportunity 9678,Closed Won,30606.03,100.0,2025-05-16,2025-03-18,Messe,Neukunde,
OPP00009679,,ACC000668,Opportunity 9679,Verhandlung,23089.8,41.0,2023-06-01,2023-04-06,Webseite,Bestandskunde - Zusatzprodukt,6518
OPP00009680,9680,ACC000653,Opportunity 9680,Closed Won,2433.4,100.0,2022-05-31,2022-03-13,Messe,Bestandskunde - Zusatzprodukt,1918
OPP00009681,,ACC000662,Opportunity 9681,Verhandlung,43665.64,28.3,2021-07-18,2021-04-28,Messe,Bestandskunde - Zusatzprodukt,
OPP00009682,,ACC000469,Opportunity 9682,Verhandlung,35822.67,10.7,2023-02-22,2022-09-13,Social Media,Bestandskunde - Upgrade,5090
OPP00009683,,ACC000169,Opportunity 9683,Angebot,9955.42,57.6,2022-03-12,2021-09-20,Social Media,Bestandskunde - Zusatzprodukt,4042
OPP00009684,9684,ACC000791,Opportunity 9684,Closed Won,40451.76,100.0,2023-07-22,2023-01-26,Social Media,Bestandskunde - Zusatzprodukt,7064
OPP00009685,,ACC000103,Opportunity 9685,Qualifizierung,4060.8,70.0,2025-06-08,2025-03-27,Empfehlung,Bestandskunde - Upgrade,6765
OPP00009686,9686,ACC000102,Opportunity 9686,Closed Won,8783.09,100.0,2022-12-08,2022-09-28,Social Media,Neukunde,508
OPP00009687,9687,ACC000469,Opportunity 9687,Closed Won,32260.65,100.0,2025-06-18,2025-02-12,Webseite,Bestandskunde - Upgrade,3599
OPP00009688,,ACC000613,Opportunity 9688,Closed Lost,16732.3,0.0,2024-02-09,2023-10-08,Messe,Neukunde,7219
OPP00009689,,ACC000088,Opportunity 9689,Angebot,43572.95,55.4,2023-12-03,2023-10-30,Webseite,Bestandskunde - Upgrade,4633
OPP00009690,,ACC000605,Opportunity 9690,Angebot,30673.91,48.1,2024-08-20,2024-05-26,Webseite,Bestandskunde - Zusatzprodukt,3857
OPP00009691,9691,ACC000123,Opportunity 9691,Closed Won,47458.48,100.0,2024-08-26,2024-07-11,Messe,Bestandskunde - Upgrade,5030
OPP00009692,,ACC000332,Opportunity 9692,Qualifizierung,37814.78,32.1,2023-08-21,2023-05-29,Messe,Neukunde,
OPP00009693,,ACC000270,Opportunity 9693,Closed Lost,31482.28,0.0,2023-01-09,2022-11-20,Partner,Bestandskunde - Upgrade,7032
OPP00009694,,ACC000371,Opportunity 9694,Angebot,548.46,10.6,2022-08-22,2022-06-05,Telefonakquise,Neukunde,
OPP00009695,,ACC000472,Opportunity 9695,Qualifizierung,27140.49,62.0,2025-08-31,2025-03-06,Social Media,Bestandskunde - Upgrade,1518
OPP00009696,9696,ACC000182,Opportunity 9696,Closed Won,1111.41,100.0,2021-04-24,2021-02-12,Telefonakquise,Bestandskunde - Zusatzprodukt,799
OPP00009697,,ACC000754,Opportunity 9697,Qualifizierung,14689.95,29.3,2022-08-10,2022-03-08,Webseite,Bestandskunde - Upgrade,
OPP00009698,,ACC000830,Opportunity 9698,Verhandlung,20767.34,66.0,2023-01-18,2022-08-06,Webseite,Bestandskunde - Zusatzprodukt,
OPP00009699,,ACC000353,Opportunity 9699,Verhandlung,12653.21,14.4,2021-11-13,2021-07-31,Partner,Neukunde,5651
OPP00009700,9700,ACC000967,Opportunity 9700,Closed Won,39041.63,100.0,2021-03-29,2021-02-13,Social Media,Bestandskunde - Zusatzprodukt,4420
OPP00009701,,ACC000667,Opportunity 9701,Angebot,8862.3,15.8,2023-08-29,2023-03-05,Empfehlung,Neukunde,1080
OPP00009702,9702,ACC000215,Opportunity 9702,Closed Won,1476.34,100.0,2023-05-20,2022-11-22,Telefonakquise,Bestandskunde - Upgrade,7745
OPP00009703,,ACC000501,Opportunity 9703,Verhandlung,3574.75,26.0,2024-09-26,2024-05-17,Social Media,Bestandskunde - Upgrade,
OPP00009704,,ACC000475,Opportunity 9704,Verhandlung,4383.11,16.8,2023-07-30,2023-02-02,Webseite,Bestandskunde - Upgrade,5102
OPP00009705,,ACC000600,Opportunity 9705,Verhandlung,18810.2,55.1,2023-04-05,2023-03-05,Social Media,Bestandskunde - Upgrade,5719
OPP00009706,,ACC000930,Opportunity 9706,Angebot,7077.55,67.2,2021-10-16,2021-07-06,Partner,Bestandskunde - Upgrade,
OPP00009707,,ACC000715,Opportunity 9707,Interessent,23500.96,18.5,2025-07-29,2025-04-02,Telefonakquise,Bestandskunde - Upgrade,
OPP00009708,9708,ACC000391,Opportunity 9708,Closed Won,778.92,100.0,2023-01-16,2022-09-08,Telefonakquise,Neukunde,2186
OPP00009709,9709,ACC000829,Opportunity 9709,Closed Won,8118.06,100.0,2021-11-27,2021-08-16,Webseite,Neukunde,
OPP00009710,,ACC000787,Opportunity 9710,Verhandlung,45272.27,63.6,2021-05-29,2021-01-28,Telefonakquise,Bestandskunde - Upgrade,3839
OPP00009711,,ACC000133,Opportunity 9711,Qualifizierung,30632.93,51.3,2024-07-29,2024-05-07,Social Media,Bestandskunde - Upgrade,
OPP00009712,,ACC000367,Opportunity 9712,Closed Lost,18152.07,0.0,2024-04-25,2023-12-25,Webseite,Neukunde,6785
OPP00009713,,ACC000254,Opportunity 9713,Angebot,5355.94,24.9,2022-02-07,2021-11-13,Telefonakquise,Neukunde,
OPP00009714,9714,ACC000696,Opportunity 9714,Closed Won,6922.47,100.0,2021-09-17,2021-07-25,Webseite,Bestandskunde - Upgrade,
OPP00009715,9715,ACC000578,Opportunity 9715,Closed Won,4745.49,100.0,2025-09-26,2025-06-17,Messe,Bestandskunde - Zusatzprodukt,2606
OPP00009716,,ACC000508,Opportunity 9716,Verhandlung,24170.17,57.7,2023-02-14,2022-10-19,Webseite,Bestandskunde - Zusatzprodukt,
OPP00009717,,ACC000475,Opportunity 9717,Angebot,36558.36,61.5,2024-10-22,2024-06-14,Messe,Bestandskunde - Zusatzprodukt,852
OPP00009718,,ACC000156,Opportunity 9718,Angebot,25715.95,29.9,2024-02-22,2024-01-11,Messe,Bestandskunde - Zusatzprodukt,7283
OPP00009719,,ACC000587,Opportunity 9719,Closed Lost,38093.53,0.0,2021-08-24,2021-04-29,Webseite,Bestandskunde - Zusatzprodukt,5380
OPP00009720,,ACC000744,Opportunity 9720,Angebot,10432.17,25.2,2024-10-16,2024-08-26,Webseite,Bestandskunde - Upgrade,3077
OPP00009721,,ACC000928,Opportunity 9721,Angebot,29028.6,31.8,2023-08-18,2023-06-06,Empfehlung,Bestandskunde - Zusatzprodukt,6921
OPP00009722,,ACC000588,Opportunity 9722,Closed Lost,20775.45,0.0,2022-11-28,2022-06-28,Telefonakquise,Neukunde,3390
OPP00009723,9723,ACC000676,Opportunity 9723,Closed Won,5365.3,100.0,2022-12-17,2022-09-28,Webseite,Neukunde,507
OPP00009724,9724,ACC000297,Opportunity 9724,Closed Won,9878.97,100.0,2021-09-24,2021-08-14,Webseite,Bestandskunde - Zusatzprodukt,3742
OPP00009725,,ACC000734,Opportunity 9725,Angebot,17074.65,27.8,2022-05-07,2021-11-27,Social Media,Bestandskunde - Zusatzprodukt,708
OPP00009726,9726,ACC000282,Opportunity 9726,Closed Won,27142.31,100.0,2022-08-26,2022-04-29,Webseite,Bestandskunde - Zusatzprodukt,3127
OPP00009727,,ACC000747,Opportunity 9727,Closed Lost,3455.53,0.0,2022-05-13,2022-01-06,Social Media,Neukunde,
OPP00009728,,ACC000713,Opportunity 9728,Verhandlung,13837.77,68.2,2024-03-11,2023-12-03,Telefonakquise,Bestandskunde - Upgrade,1231
OPP00009729,9729,ACC000591,Opportunity 9729,Closed Won,49800.8,100.0,2021-10-18,2021-04-22,Messe,Bestandskunde - Zusatzprodukt,7335
OPP00009730,,ACC001000,Opportunity 9730,Qualifizierung,47853.33,55.2,2023-12-19,2023-08-24,Webseite,Bestandskunde - Upgrade,6337
OPP00009731,,ACC000937,Opportunity 9731,Angebot,10345.6,43.2,2021-05-30,2021-02-01,Social Media,Bestandskunde - Upgrade,801
OPP00009732,,ACC000946,Opportunity 9732,Angebot,3796.63,10.5,2022-12-27,2022-08-13,Webseite,Bestandskunde - Zusatzprodukt,
OPP00009733,,ACC000188,Opportunity 9733,Verhandlung,7123.01,40.1,2024-10-27,2024-08-05,Partner,Bestandskunde - Zusatzprodukt,6403
OPP00009734,,ACC000605,Opportunity 9734,Angebot,24193.19,19.0,2024-11-09,2024-08-26,Social Media,Bestandskunde - Zusatzprodukt,4617
OPP00009735,,ACC000434,Opportunity 9735,Verhandlung,20835.29,67.7,2022-06-09,2021-12-26,Messe,Bestandskunde - Upgrade,5285
OPP00009736,,ACC000953,Opportunity 9736,Angebot,32273.4,49.1,2023-10-01,2023-06-24,Social Media,Bestandskunde - Zusatzprodukt,3701
OPP00009737,,ACC000320,Opportunity 9737,Angebot,5385.22,25.0,2025-03-11,2024-10-08,Social Media,Bestandskunde - Zusatzprodukt,7880
OPP00009738,,ACC000154,Opportunity 9738,Qualifizierung,30561.02,36.2,2025-08-24,2025-03-04,Telefonakquise,Bestandskunde - Zusatzprodukt,5165
OPP00009739,9739,ACC000991,Opportunity 9739,Closed Won,22219.4,100.0,2021-10-02,2021-08-15,Partner,Bestandskunde - Upgrade,7148
OPP00009740,9740,ACC000164,Opportunity 9740,Closed Won,40074.31,100.0,2025-02-19,2024-09-02,Webseite,Bestandskunde - Zusatzprodukt,1506
OPP00009741,9741,ACC000470,Opportunity 9741,Closed Won,37300.71,100.0,2021-07-19,2021-03-20,Empfehlung,Neukunde,5360
OPP00009742,9742,ACC000360,Opportunity 9742,Closed Won,41654.05,100.0,2025-03-14,2024-10-26,Webseite,Bestandskunde - Upgrade,
OPP00009743,,ACC000321,Opportunity 9743,Angebot,49789.62,17.7,2021-08-02,2021-04-04,Social Media,Bestandskunde - Zusatzprodukt,
